,Hostility,kDN,DS,DCP,TD_U,TD_P,MV,CB,CLD,N1,N2,LSC,LSradius,H,U,F1,F2,F3,F4,y
0,0.5,0.6,0.9722222222222222,0.8352490421455938,0.47368421052631576,0.8,0.34833659491193736,0.7369668246445498,0.6493602047325391,0.5,0.19512195121951215,0.9939759036144579,0.9727385377942999,0.005870841487279843,0.990990990990991,0.5555555555555556,0.6666666666666666,0.7956857956857958,1.0,0
1,0.46153846153846156,0.4,0.9722222222222222,0.37238493723849375,0.5263157894736842,0.6,0.34833659491193736,0.7369668246445498,0.42765281325309445,0.0,0.4988009592326139,0.9939759036144579,0.9330985915492958,0.0019569471624266144,1.0,0.3333333333333333,0.6666666666666666,0.7139329805996474,0.8571428571428572,0
2,0.4,0.6,0.9444444444444444,0.37238493723849375,0.8947368421052632,0.6,0.34833659491193736,0.7369668246445498,0.46382267207774897,0.3333333333333333,0.9999999999998515,1.0,1.0,0.003913894324853229,1.0,0.2222222222222222,0.6666666666666666,0.7119825708061003,0.9411764705882353,0
3,0.5,0.6,0.9722222222222222,0.5041322314049587,0.7368421052631579,0.4,0.34833659491193736,0.7369668246445498,0.48708095292035414,0.0,0.999999999999903,1.0,1.0,0.0019569471624266144,1.0,0.2222222222222222,0.6666666666666666,0.6881179822356294,0.8205128205128205,0
4,0.33333333333333337,0.8,0.8611111111111112,0.37238493723849375,0.5263157894736842,0.6,0.34833659491193736,0.7369668246445498,0.5024239201623747,1.0,0.5887999999999999,1.0,0.8997268825595006,0.0,1.0,0.5555555555555556,0.6666666666666666,0.7788359788359789,0.9142857142857143,0
5,0.4545454545454546,0.4,0.9444444444444444,0.37238493723849375,0.42105263157894735,0.6,0.34833659491193736,0.7369668246445498,0.5192745088679573,0.6666666666666666,0.6632124352331606,1.0,0.9727577535624476,0.003913894324853229,1.0,0.4444444444444444,0.6666666666666666,0.7429453262786596,0.8888888888888888,0
6,0.5,1.0,0.9166666666666666,0.6527777777777778,0.3684210526315789,0.4,0.34833659491193736,0.7369668246445498,0.6571461908416039,1.0,0.6774193548387097,1.0,0.9306458604247941,0.007827788649706457,1.0,0.5555555555555556,0.6666666666666666,0.7535868094007628,0.8571428571428572,0
7,0.40909090909090906,0.6,0.9722222222222222,0.5041322314049587,0.631578947368421,0.4,0.34833659491193736,0.7369668246445498,0.49235596638061385,0.6666666666666666,0.5,1.0,0.9878095238095238,0.0,1.0,0.2222222222222222,0.6666666666666666,0.704693998811646,0.9696969696969697,0
8,0.8,1.0,0.9722222222222222,0.8352490421455938,0.5263157894736842,0.8,0.34833659491193736,0.7369668246445498,0.7437211791555315,1.0,0.6462093862815884,1.0,0.9589270746018441,0.0019569471624266144,1.0,0.4444444444444444,0.6666666666666666,0.7522995522995524,0.9230769230769229,0
9,0.8,0.6,0.8333333333333334,0.6527777777777778,0.3157894736842105,0.4,0.34833659491193736,0.7369668246445498,0.6505881689002011,0.0,0.4145077720207254,0.9969879518072289,0.9538963688290494,0.0,0.996996996996997,0.5555555555555556,0.6666666666666666,0.7798425603303654,1.0,0
