,Hostility,kDN,DS,DCP,TD_U,TD_P,MV,CB,CLD,N1,N2,LSC,LSradius,H,U,F1,F2,F3,F4
0,0.4943399333374974,0.4,1.0,0.5,0.4074074074074074,,0.0,0.6666666666666666,0.5011416122944787,0.5,0.5672292435894013,1.0,0.9892209990942995,0.0003333333333333333,1.0,1.0,0.8050206593283435,0.841383661417374,0.8777466635064043
1,0.5687750037725725,0.6,0.8571428571428572,0.5,0.37037037037037035,,0.0,0.6666666666666666,0.5059428595273571,1.0,0.9221192686802003,1.0,0.9993644531879332,0.0006666666666666666,1.0,1.0,0.83070750825693,0.8762503954145145,0.9217932825720991
2,0.5239834570191713,0.6,1.0,0.5,0.14814814814814814,,0.0,0.6666666666666666,0.5144194132020775,0.6666666666666666,0.7858852192861074,1.0,0.9964158124442241,0.0003333333333333333,1.0,1.0,0.726934429189035,0.807164769060319,0.8873951089316029
3,0.411006600004164,0.3,0.5714285714285714,0.5,0.37037037037037035,,0.0,0.6666666666666666,0.5018245385933147,0.0,0.13120773266337493,0.9989996665555185,0.9872273335193671,0.0,0.9993333333333333,1.0,0.7933313221991476,0.827631286208286,0.8619312502174243
4,0.46347318515429026,0.4,0.7857142857142857,0.5,0.4074074074074074,,0.0,0.6666666666666666,0.5007078353280643,0.5,0.36796687662280214,0.9996665555185061,0.9931356582761447,0.0,0.9993333333333333,1.0,0.9186178179873339,0.9382909904380867,0.9579641628888395
5,0.4864834570191713,0.6,0.8571428571428572,0.5,0.3148148148148148,,0.0,0.6666666666666666,0.5115962341672955,0.6666666666666666,0.2874060418472232,0.9996665555185061,0.9842798234876109,0.0003333333333333333,0.9996666666666667,1.0,0.7452263141308054,0.7832724441115859,0.8213185740923663
6,0.5296165836591791,0.6,0.7142857142857143,0.5,0.2777777777777778,,0.0,0.6666666666666666,0.5017127906313532,0.5,0.6923351345204452,1.0,0.9974646648224585,0.0003333333333333333,1.0,1.0,0.902990820744349,0.9260676921298017,0.9491445635152544
7,0.44875455595460667,0.5,0.8571428571428572,0.5,0.2962962962962963,,0.0,0.6666666666666666,0.5050090560763408,1.0,0.527438862547664,1.0,0.9907023256676876,0.0,1.0,1.0,0.8281169168800165,0.8422624678250495,0.8564080187700825
8,0.5081381911739055,0.7,0.7857142857142857,0.5,0.6481481481481481,,0.0,0.6666666666666666,0.5046374320763172,0.5,0.3688134090000251,0.9993331110370124,0.9929227626689534,0.0003333333333333333,0.9993333333333333,1.0,0.8499772919016174,0.9100528067358763,0.9701283215701352
9,0.5324252201943529,0.2,0.8571428571428572,0.5,0.3148148148148148,,0.0,0.6666666666666666,0.4968776380768136,1.0,0.5574053012813349,1.0,0.993609023062719,0.0,1.0,1.0,0.9729421715552907,0.9855624942014579,0.9981828168476251
10,0.43697573554948477,0.7,0.8571428571428572,0.5,0.3148148148148148,,0.0,0.6666666666666666,0.49472232400057337,0.0,0.46585693571802245,0.9996665555185061,0.9956893052594636,0.0,1.0,1.0,0.8533751144360733,0.8786006178932471,0.9038261213504208
