,Hostility,kDN,DS,DCP,TD_U,TD_P,MV,CB,CLD,N1,N2,LSC,LSradius,H,U,F1,F2,F3,F4,y
0,0.0,0.0,0.00911854103343468,0.0,0.25,0.2857142857142857,0.0,0.875,0.14307533687800694,0.0,0.2555628075165045,0.9331306990881459,0.7826547455400894,0.0,0.9606060606060606,0.5350877192982456,0.0,0.15759476455487773,0.2264529590848927,5
1,0.06666666666666665,0.0,0.817629179331307,0.06896551724137934,0.6875,0.7142857142857143,0.0,0.875,0.7707980692994085,0.0,0.16977353773936565,0.9300911854103343,0.9770398003351193,0.0,0.9242424242424242,0.42105263157894735,0.0,0.17093008530655637,0.2710706485558025,2
2,0.0,0.0,0.00911854103343468,0.0,0.25,0.2857142857142857,0.0,0.875,0.1428414181856777,0.0,0.2390108471008362,0.9817629179331308,0.7586818402006953,0.0015151515151515152,0.9727272727272728,0.5526315789473685,0.0,0.1817722619633538,0.2344716925092255,5
3,0.0,0.0,0.00911854103343468,0.0,0.25,0.2857142857142857,0.0,0.875,0.14282952941158872,0.0,0.26829679313298493,0.9422492401215805,0.8027802597824436,0.0,0.8636363636363636,0.5614035087719298,0.0,0.17345238858239428,0.2311789167369629,5
4,0.0,0.0,0.00911854103343468,0.0,0.25,0.2857142857142857,0.0,0.875,0.14283107368048809,0.0,0.25257380688904174,0.7446808510638299,0.6867472959360308,0.000505050505050505,0.8121212121212121,0.5701754385964912,0.0,0.1774744863056482,0.26199400260024497,5
5,0.0,0.0,0.00911854103343468,0.0,0.125,0.14285714285714285,0.0,0.875,0.14340615367307386,0.0,0.14134169955562792,0.00911854103343468,0.28060708250521504,0.0,0.042424242424242475,0.5614035087719298,0.0,0.17931408615355307,0.2417567274448787,6
6,0.0,0.0,0.1306990881458967,0.0,0.5625,0.6428571428571429,0.0,0.875,0.1875931412512571,0.0,0.0,0.6899696048632219,0.7481228173391592,0.0,0.7333333333333334,0.5350877192982456,0.0,0.16768661269014026,0.20596567231562252,0
7,0.0,0.0,0.4498480243161094,0.010869565217391353,0.5625,0.5,0.0,0.875,0.11179978956903769,0.0,0.0,0.9817629179331308,0.7070495049067786,0.0,0.996969696969697,0.47368421052631576,0.0,0.16987023705074616,0.21884444847497228,2
8,0.0,0.0,0.9848024316109423,0.0,0.5,0.5714285714285714,0.0,0.875,0.8218662173748081,0.0,0.22891885376916032,0.8358662613981763,0.7486134157209197,0.0,0.8333333333333334,0.6578947368421052,0.0,0.19354985187575852,0.23809523809523808,0
9,0.2222222222222222,0.4,0.9969604863221885,0.9795918367346939,0.8125,0.7857142857142857,0.0,0.875,0.1550193880594487,0.0,0.4783150410191116,0.9908814589665653,0.8885725242024989,0.0015151515151515152,0.9818181818181818,0.6754385964912281,0.0,0.19385798903502663,0.2588390543780878,3
10,0.0,0.2,0.9908814589665653,0.0,0.5625,0.6428571428571429,0.0,0.875,0.22827127345121756,0.0,0.461182035576975,0.993920972644377,0.9235419070204087,0.0,0.9727272727272728,0.32456140350877194,0.0,0.16686899709096606,0.21938804648277074,4
11,0.0,0.0,0.00911854103343468,0.0,0.125,0.14285714285714285,0.0,0.875,0.14340615367307913,0.0,0.25757184256359034,0.3829787234042553,0.5383075845511038,0.0,0.17575757575757578,0.5263157894736842,0.0,0.16554739978074223,0.2645057888058384,6
12,0.6666666666666667,0.4,0.9544072948328267,0.05882352941176472,0.75,0.7857142857142857,0.0,0.875,0.22845000785959618,1.0,0.0,0.9969604863221885,0.9393433494289908,0.00101010101010101,0.9818181818181818,0.3859649122807018,0.0,0.17053210667197746,0.21698093670613303,4
13,0.0,0.0,0.1306990881458967,0.0,0.5625,0.6428571428571429,0.0,0.875,0.18724889013170076,0.0,0.211442973621618,0.7993920972644377,0.7612660939293573,0.0,0.7727272727272727,0.631578947368421,0.0,0.19438544442602856,0.2569730433095796,0
14,0.0,0.0,0.00911854103343468,0.0,0.25,0.2857142857142857,0.0,0.875,0.14282994173570784,0.0,0.10039270818445689,0.7051671732522796,0.7440535114807744,0.0,0.8121212121212121,0.5350877192982456,0.0,0.17024073219353691,0.23332325601372955,5
15,0.0,0.0,0.16109422492401215,0.0,0.4375,0.5,0.0,0.875,0.1516699248500697,0.0,0.0,0.9422492401215805,0.7992128278382826,0.0,0.9484848484848485,0.543859649122807,0.0,0.18391333646775967,0.23347953150740852,3
16,0.0,0.0,0.16109422492401215,0.0,0.4375,0.5,0.0,0.875,0.15166991780592876,0.0,0.36996815253138393,0.8753799392097265,0.694836563857307,0.0,0.9545454545454546,0.5263157894736842,0.0,0.18351996729801728,0.26465601435564823,3
17,0.0,0.0,0.851063829787234,0.06557377049180324,0.9375,0.9285714285714286,0.0,0.875,0.24612277562322488,0.0,0.0,0.939209726443769,0.8229282170762398,0.00101010101010101,0.9363636363636364,0.4473684210526316,0.0,0.17295948963816732,0.23264206079932057,4
18,0.0,0.0,0.1306990881458967,0.0,0.5625,0.6428571428571429,0.0,0.875,0.19026761921051993,0.0,0.12283728764399027,0.6717325227963526,0.7560046372380118,0.0,0.6848484848484848,0.5526315789473685,0.0,0.1681454888681897,0.23054573248902466,0
19,0.0,0.0,0.0,0.0,0.0625,0.07142857142857142,0.0,0.875,0.14373918624009646,0.0,0.023971040222014794,0.06686930091185406,0.26574286736753505,0.0,0.036363636363636376,0.3947368421052631,0.0,0.15742802308330245,0.243212572845427,1
20,0.0,0.0,0.00911854103343468,0.0,0.125,0.14285714285714285,0.0,0.875,0.1434061536732164,0.0,0.050217408728440494,0.23100303951367784,0.5217351786670896,0.0,0.054545454545454564,0.49999999999999994,0.0,0.1569763735698637,0.2834018771695997,6
21,0.0,0.0,0.5927051671732523,0.027210884353741527,0.875,0.7857142857142857,0.0,0.875,0.2705434521304277,0.0,0.0,0.9027355623100304,0.7912522202309833,0.0,0.8515151515151516,0.631578947368421,0.0,0.18610264300560336,0.24694331944221104,4
22,0.0714285714285714,0.0,0.4498480243161094,0.010869565217391353,0.5625,0.5,0.0,0.875,0.7655292627400568,0.0,0.3798972372047893,0.9696048632218845,0.9706023242466636,0.0,0.9606060606060606,0.42105263157894735,0.0,0.16851825270187626,0.21281513385882653,2
23,0.0,0.2,0.00911854103343468,0.0,0.25,0.2857142857142857,0.0,0.875,0.14282919454297,0.3333333333333333,0.0,0.993920972644377,0.8892218820515887,0.0,0.9666666666666667,0.5526315789473683,0.0,0.17175001136238305,0.24529228139410786,5
24,0.0,0.0,0.0,0.0,0.0625,0.07142857142857142,0.0,0.875,0.14373918624009646,0.0,0.06837820656508375,0.19452887537993924,0.3681037883175665,0.0,0.018181818181818188,0.41228070175438597,0.0,0.16374486248020467,0.2399252214725073,1
25,0.0,0.0,0.4498480243161094,0.010869565217391353,0.5625,0.5,0.0,0.875,0.11179978956921899,0.0,0.305857780147628,0.9604863221884499,0.7683579990988773,0.0,0.9787878787878788,0.6052631578947368,0.0,0.1868467444975753,0.23809523809523808,2
26,0.0,0.0,0.00911854103343468,0.0,0.125,0.14285714285714285,0.0,0.875,0.14340615367307386,0.0,0.09790645259088171,0.00911854103343468,0.2563049037508144,0.0,0.048484848484848464,0.5175438596491228,0.0,0.17729275014058948,0.24862440959388077,6
27,0.1428571428571429,0.0,0.851063829787234,0.06557377049180324,0.9375,0.9285714285714286,0.0,0.875,0.2286583008368192,0.0,0.2495391366219496,0.9574468085106383,0.8714999873299667,0.0,0.9666666666666667,0.41228070175438597,0.0,0.17501920531067108,0.25064916045604796,4
28,0.6,0.4,0.851063829787234,0.06557377049180324,0.9375,0.9285714285714286,0.0,0.875,0.23033353690658265,0.0,0.4135239394223149,0.9969604863221885,0.9277415499545798,0.000505050505050505,0.990909090909091,0.4736842105263157,0.0,0.17437576303908808,0.21938804648277074,4
29,0.0,0.0,0.9422492401215805,0.0,0.875,1.0,0.0,0.875,0.844046436609335,0.0,0.27141439635270803,0.9665653495440729,0.9013279997162638,0.00101010101010101,0.9696969696969697,0.6842105263157894,0.0,0.19754639787754896,0.2650504093290163,3
30,0.0,0.0,0.00911854103343468,0.0,0.125,0.14285714285714285,0.0,0.875,0.14340615367307386,0.0,0.0,0.015197568389057725,0.45694476398133366,0.0,0.042424242424242475,0.543859649122807,0.0,0.17471726264881685,0.2620179450479715,6
31,0.0,0.0,0.00911854103343468,0.0,0.125,0.14285714285714285,0.0,0.875,0.14340615367307386,0.0,0.1617808572957844,0.018237082066869248,0.3387875694205694,0.0,0.09696969696969693,0.5350877192982456,0.0,0.17510647975652144,0.27232762629291524,6
32,0.0,0.0,0.00911854103343468,0.0,0.125,0.14285714285714285,0.0,0.875,0.14340615367307386,0.0,0.09694042247175982,0.04255319148936165,0.4930621178748593,0.0,0.06666666666666665,0.5350877192982456,0.0,0.17472234796897645,0.22927603726452286,6
33,0.0,0.0,0.1306990881458967,0.0,0.5625,0.6428571428571429,0.0,0.875,0.21033660395319564,0.0,0.15356622397456643,0.7720364741641337,0.7822653325860061,0.0,0.7606060606060606,0.5087719298245614,0.0,0.16582754118793502,0.20642778592422456,0
34,0.0,0.2,0.851063829787234,0.06557377049180324,0.9375,0.9285714285714286,0.0,0.875,0.24899620123087773,0.0,0.35634428987322897,0.9878419452887538,0.8791035150726015,0.0,0.9696969696969697,0.5350877192982456,0.0,0.17824473907967123,0.23264206079932057,4
35,0.0,0.0,0.00911854103343468,0.0,0.125,0.14285714285714285,0.0,0.875,0.14340615367307386,0.0,0.11906772656928455,0.00911854103343468,0.21415739354823982,0.0,0.19090909090909092,0.5087719298245613,0.0,0.17036595114382186,0.26909019511493437,6
36,0.0,0.0,0.8449848024316109,0.018867924528301883,0.5,0.5,0.0,0.875,0.22823180539845372,0.0,0.25315182780261525,0.9452887537993921,0.7597099118672663,0.0,0.9757575757575757,0.41228070175438597,0.0,0.1725893755413042,0.2575137539322827,4
37,0.0,0.0,0.00911854103343468,0.0,0.125,0.14285714285714285,0.0,0.875,0.14340615367307386,0.0,0.09125010190681493,0.03647416413373861,0.4535281857803305,0.0,0.0696969696969697,0.5087719298245613,0.0,0.1775362560153452,0.2338219907692944,6
38,0.0,0.0,0.00911854103343468,0.0,0.125,0.14285714285714285,0.0,0.875,0.14340615367307386,0.0,0.1056057267441659,0.03039513677811545,0.40310606856612596,0.0,0.0757575757575758,0.5087719298245614,0.0,0.16771852969178913,0.25270411738650744,6
39,0.06666666666666665,0.0,0.817629179331307,0.06896551724137934,0.6875,0.7142857142857143,0.0,0.875,0.7707976065435054,0.0,0.24188788052652999,0.9422492401215805,0.9738050599242685,0.0,0.9272727272727272,0.43859649122807015,0.0,0.17246166208835595,0.2763467420848153,2
40,0.75,0.2,0.851063829787234,0.06557377049180324,0.9375,0.9285714285714286,0.0,0.875,0.2962921632188803,0.0,0.0,0.9878419452887538,0.8802015351408425,0.000505050505050505,0.996969696969697,0.47368421052631576,0.0,0.17690985102631177,0.2386348466970379,4
41,0.0,0.0,0.5927051671732523,0.027210884353741527,0.875,0.7857142857142857,0.0,0.875,0.23705515855506898,0.0,0.07351163294716223,0.817629179331307,0.703742125430785,0.0,0.9090909090909091,0.6315789473684211,0.0,0.1913613831475766,0.2343746870377229,4
42,0.0,0.0,0.00911854103343468,0.0,0.25,0.2857142857142857,0.0,0.875,0.1428307033626635,0.0,0.11139105195816468,0.8054711246200608,0.7591868609599577,0.0,0.8151515151515152,0.543859649122807,0.0,0.1647151443161464,0.24389375139031988,5
43,0.0714285714285714,0.2,0.817629179331307,0.06896551724137934,0.6875,0.7142857142857143,0.0,0.875,0.7672636906835146,0.5,0.5248126792134995,1.0,0.9859072056061537,0.0025252525252525255,0.9636363636363636,0.3421052631578947,0.0,0.1682878804519837,0.21915309497159874,2
44,0.0,0.0,0.4498480243161094,0.010869565217391353,0.5625,0.5,0.0,0.875,0.7708569585669041,0.0,0.36941047200065624,0.9361702127659575,0.8972103925512896,0.0,0.9484848484848485,0.5964912280701754,0.0,0.1885187795011237,0.2763467420848153,2
45,0.0,0.0,0.1306990881458967,0.0,0.5625,0.6428571428571429,0.0,0.875,0.1881399841134998,0.0,0.0,0.8480243161094225,0.7761908483377604,0.0,0.8515151515151516,0.6754385964912281,0.0,0.19916392683200376,0.2850124940815291,0
46,0.0,0.0,0.5927051671732523,0.027210884353741527,0.875,0.7857142857142857,0.0,0.875,0.7655433813308641,0.0,0.20062631951095722,0.9574468085106383,0.8186360779521556,0.0025252525252525255,0.9272727272727272,0.6754385964912281,0.0,0.19882194568749625,0.24649674733189578,4
47,0.0,0.0,0.0,0.0,0.0625,0.07142857142857142,0.0,0.875,0.14373918624009646,0.0,0.06578445985680248,0.027355623100303927,0.15429018048127097,0.0,0.4121212121212121,0.4473684210526316,0.0,0.1582452654698761,0.2557060411241242,1
48,0.0,0.0,0.00911854103343468,0.0,0.125,0.14285714285714285,0.0,0.875,0.14340615367307386,0.0,0.18617858039629098,0.11550151975683887,0.5617087647396553,0.0,0.054545454545454564,0.5526315789473684,0.0,0.1724807607022903,0.26439654731373297,6
49,0.0,0.0,0.00911854103343468,0.0,0.25,0.2857142857142857,0.0,0.875,0.1428295427387975,0.0,0.2135245426732717,0.8814589665653495,0.7802133852318296,0.0,0.8484848484848485,0.5263157894736842,0.0,0.16867242551015285,0.23624990802658127,5
50,0.0,0.0,0.8449848024316109,0.018867924528301883,0.5,0.5,0.0,0.875,0.2865199300312821,0.0,0.0,0.9331306990881459,0.7250317779277067,0.0,0.9878787878787879,0.43859649122807015,0.0,0.1727324231237152,0.25285296143596064,4
51,0.2222222222222222,0.6,0.9422492401215805,0.0,0.875,1.0,0.0,0.875,0.1904121202249276,0.0,0.39778530167566084,0.993920972644377,0.8956719948082186,0.0030303030303030303,0.9878787878787879,0.6754385964912281,0.0,0.1930313678500705,0.2686814654469641,3
52,0.0,0.0,0.0,0.0,0.0625,0.07142857142857142,0.0,0.875,0.14373918624009646,0.0,0.09772890991217786,0.24620060790273557,0.38345052002088476,0.0,0.12727272727272732,0.42105263157894735,0.0,0.16366486044383552,0.214790584546273,1
53,0.8571428571428572,1.0,0.9848024316109423,0.1428571428571429,0.5,0.5,0.0,0.875,0.7717798875492415,0.3333333333333333,0.8317922691879867,1.0,0.9904355339881142,0.02070707070707071,0.9848484848484849,0.08771929824561403,0.0,0.16288129018210293,0.265992405536399,2
54,0.0,0.0,0.16109422492401215,0.0,0.4375,0.5,0.0,0.875,0.15166991781010009,0.0,0.3879979407181695,0.9635258358662614,0.7613779436932019,0.0,0.9787878787878788,0.5614035087719298,0.0,0.18466064339583882,0.23849585215194877,3
55,0.0,0.0,0.00911854103343468,0.0,0.25,0.2857142857142857,0.0,0.875,0.14283071640687284,0.0,0.1869293787867503,0.9544072948328267,0.815306213949094,0.0,0.8939393939393939,0.543859649122807,0.0,0.17396104584664004,0.24529224587425663,5
56,0.0,0.0,0.16109422492401215,0.0,0.4375,0.5,0.0,0.875,0.1516699178744752,0.0,0.2474133362971176,0.8632218844984803,0.8054515493558986,0.0,0.8545454545454545,0.5789473684210525,0.0,0.1784609921054695,0.2306174212775231,3
57,0.0,0.2,0.4498480243161094,0.010869565217391353,0.5625,0.5,0.0,0.875,0.5547855633249656,0.0,0.0,0.9878419452887538,0.9101583664667621,0.0,0.9727272727272728,0.6228070175438597,0.0,0.18901643540059782,0.23057589142654328,2
58,0.0,0.0,0.1306990881458967,0.0,0.5625,0.6428571428571429,0.0,0.875,0.18724865336955288,0.0,0.12863762076744267,0.7537993920972644,0.6613561251969104,0.0,0.8303030303030303,0.6578947368421052,0.0,0.1953874388828732,0.2526858856083165,0
59,0.0,0.0,0.00911854103343468,0.0,0.125,0.14285714285714285,0.0,0.875,0.14340615367307386,0.0,0.13602604764678938,0.00911854103343468,0.311795405054648,0.0,0.024242424242424288,0.5175438596491228,0.0,0.1756844364761496,0.25888042217377416,6
60,0.0,0.0,0.0,0.0,0.0625,0.07142857142857142,0.0,0.875,0.14373918624009646,0.0,0.06880874878983256,0.07902735562310026,0.3168931206565294,0.0,0.17878787878787883,0.3947368421052631,0.0,0.1558860543432463,0.25454807565105314,1
61,0.0,0.0,0.16109422492401215,0.0,0.4375,0.5,0.0,0.875,0.15166991780591038,0.0,0.0,0.851063829787234,0.8068343358579368,0.0,0.8666666666666667,0.46491228070175433,0.0,0.17411158482690808,0.27011947025842153,3
62,0.0,0.0,0.5927051671732523,0.027210884353741527,0.875,0.7857142857142857,0.0,0.875,0.2705434521304277,0.0,0.0,0.9027355623100304,0.7912522202309833,0.0,0.8515151515151516,0.631578947368421,0.0,0.18610264300560336,0.24694331944221104,4
63,0.0,0.0,0.1306990881458967,0.0,0.5625,0.6428571428571429,0.0,0.875,0.1872514239336992,0.0,0.08676838939214859,0.7507598784194529,0.756336685376221,0.0,0.6545454545454545,0.6578947368421052,0.0,0.19501927253504983,0.2647383629412759,0
64,0.0,0.0,0.16109422492401215,0.0,0.4375,0.5,0.0,0.875,0.1516699178233974,0.0,0.2519328896594123,0.9635258358662614,0.7254211873531984,0.0,0.9696969696969697,0.5789473684210525,0.0,0.1885011561431637,0.2357528683863834,3
65,0.0,0.0,0.4498480243161094,0.010869565217391353,0.5625,0.5,0.0,0.875,0.7684467738361785,0.0,0.3313701220693669,0.9604863221884499,0.9672555759940241,0.0,0.8939393939393939,0.48245614035087714,0.0,0.17137355950517175,0.21617035533952383,2
66,0.0,0.0,0.4498480243161094,0.010869565217391353,0.5625,0.5,0.0,0.875,0.6185396582114683,0.0,0.34788033740833835,0.9544072948328267,0.8973875964329469,0.0,0.9545454545454546,0.5701754385964911,0.0,0.18062047095963288,0.23662548374109155,2
67,0.0,0.0,0.0,0.0,0.0625,0.07142857142857142,0.0,0.875,0.14373918624009646,0.0,0.054683137837107876,0.547112462006079,0.5065106871800102,0.0,0.2090909090909091,0.3947368421052631,0.0,0.1670705042236799,0.2312718098308249,1
