,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.8109999999999999,0.0209695546500688
500,50,CLD,0.8089999999999999,0.0215251790546172
1000,100,CLD,0.808,0.0206962154350338
1500,150,CLD,0.8103333333333333,0.0194864625374187
1990,199,CLD,0.8113333333333334,0.0192714526927496
151,15,DCP,0.8109999999999999,0.0197413834931146
501,50,DCP,0.8106666666666668,0.0193505670316
1001,100,DCP,0.8109999999999999,0.0199513296688605
1501,150,DCP,0.8103333333333333,0.019126770070593
1991,199,DCP,0.8103333333333333,0.019126770070593
152,15,F1,0.8109999999999999,0.0166082308911374
502,50,F1,0.8123333333333334,0.0190613046073276
1002,100,F1,0.8109999999999999,0.0196355686333641
1502,150,F1,0.8109999999999999,0.0196355686333641
1992,199,F1,0.8109999999999999,0.0196355686333641
153,15,Hostility,0.8113333333333334,0.0207632153365299
503,50,Hostility,0.8119999999999999,0.0204599880525652
1003,100,Hostility,0.8109999999999999,0.0190613046073277
1503,150,Hostility,0.8103333333333333,0.0189443629845104
1993,199,Hostility,0.8099999999999999,0.0189296944860009
154,15,LSC,0.8109999999999999,0.0205345237750152
504,50,LSC,0.8106666666666668,0.0186562470919409
1004,100,LSC,0.8116666666666668,0.0174005108481842
1504,150,LSC,0.8109999999999999,0.0187675843470123
1994,199,LSC,0.8106666666666668,0.0194579318302616
155,15,N1,0.8103333333333333,0.019126770070593
505,50,N1,0.8106666666666668,0.0192426031964954
1005,100,N1,0.8103333333333333,0.019126770070593
1505,150,N1,0.8099999999999999,0.0189296944860009
1995,199,N1,0.8099999999999999,0.0189296944860009
156,15,N2,0.8106666666666665,0.0204328167417025
506,50,N2,0.8113333333333334,0.0199791558046546
1006,100,N2,0.8113333333333334,0.0199791558046546
1506,150,N2,0.8109999999999999,0.0197413834931146
1996,199,N2,0.8113333333333334,0.0201521986669224
157,15,TD_U,0.8073333333333335,0.0220353251747178
507,50,TD_U,0.8106666666666668,0.0194579318302616
1007,100,TD_U,0.8106666666666668,0.0194579318302616
1507,150,TD_U,0.8106666666666668,0.0194579318302616
1997,199,TD_U,0.8106666666666668,0.0194579318302616
158,15,Uniform,0.8056666666666666,0.0205006774955799
508,50,Uniform,0.8076666666666666,0.0212001048215437
1008,100,Uniform,0.8076666666666666,0.0207699034395658
1508,150,Uniform,0.808,0.020083160441856
1998,199,Uniform,0.8096666666666665,0.0194150571578979
159,15,kDN,0.808,0.0209960313710313
509,50,kDN,0.8109999999999999,0.0197413834931146
1009,100,kDN,0.8116666666666668,0.0194722024092465
1509,150,kDN,0.8113333333333334,0.0201521986669224
1999,199,kDN,0.8113333333333334,0.0198396348532706
