,n_ensemble,weights,accuracy_mean_split1,accuracy_std_split1,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split1_extreme,accuracy_std_split1_extreme,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split4_extreme,accuracy_std_split4_extreme
150,15,CLD,0.8863333333333333,0.0100277393043275,0.8856666666666667,0.0040138648595974,0.889,0.0141715677796541,0.8869999999999999,0.0108908728351363,0.8833333333333334,0.0104748375749804,0.8880000000000001,0.0041499665326628
500,50,CLD,0.8933333333333333,0.0088975652100261,0.8939999999999999,0.0045030853620354,0.8939999999999999,0.0080450122574314,0.8866666666666667,0.0066666666666666,0.89,0.0091287092917527,0.891,0.0059628479399994
1000,100,CLD,0.8923333333333334,0.0099721835344344,0.8936666666666667,0.0073974470070573,0.893,0.0077638764659013,0.8903333333333332,0.0101653004546512,0.8869999999999999,0.0081137742964253,0.8896666666666666,0.0060553007081949
1500,150,CLD,0.8946666666666667,0.0085309892613798,0.8936666666666667,0.0079407528330477,0.893,0.0039791121287711,0.8923333333333334,0.0091742392963485,0.8870000000000001,0.0069121471177759,0.89,0.004249182927994
1990,199,CLD,0.8936666666666667,0.0096752835158,0.8923333333333334,0.0079582242575422,0.891,0.003651483716701,0.893,0.0076739096221475,0.891,0.0063025568003963,0.8893333333333333,0.0056025787713238
151,15,DCP,0.8869999999999999,0.0057008771254957,0.889,0.0050826502273256,0.8836666666666666,0.0107625895273086,0.8883333333333333,0.0113651514141548,0.8853333333333333,0.0106327586051577,0.8826666666666666,0.0079582242575422
501,50,DCP,0.889,0.0078704793020783,0.8886666666666667,0.0053229064742237,0.8896666666666666,0.0070118946559875,0.891,0.0102469507659595,0.8886666666666667,0.0059395098937351,0.8876666666666667,0.0025276251480171
1001,100,DCP,0.8873333333333333,0.0074161984870956,0.8906666666666666,0.0045030853620354,0.8916666666666666,0.0058925565098878,0.8936666666666667,0.005451809077932,0.8906666666666666,0.0038369548110737,0.8876666666666667,0.0019002923751652
1501,150,DCP,0.8886666666666667,0.0054518090779319,0.892,0.0049159604012508,0.8916666666666666,0.0033333333333333,0.8916666666666666,0.0065616732283431,0.8883333333333333,0.0033333333333333,0.889,0.0030276503540975
1991,199,DCP,0.8883333333333333,0.0044095855184409,0.8926666666666666,0.0041833001326703,0.8926666666666666,0.0034560735588879,0.891,0.0076919871728095,0.8886666666666667,0.0038005847503304,0.891,0.0014907119849998
152,15,F1,0.8846666666666667,0.0059395098937351,0.883,0.0046248123085038,0.8776666666666667,0.0050826502273256,0.885,0.0113651514141548,0.882,0.0141126420866777,0.8796666666666667,0.0039791121287711
502,50,F1,0.892,0.0059395098937351,0.8833333333333334,0.0063464775882199,0.8856666666666666,0.0099721835344343,0.885,0.0042491829279939,0.8870000000000001,0.0039791121287711,0.8856666666666667,0.0041833001326703
