,n_ensemble,weights,accuracy_mean_split1,accuracy_std_split1,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split1_extreme,accuracy_std_split1_extreme,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split4_extreme,accuracy_std_split4_extreme
1504,150,LSC,0.9576666666666668,0.0101789543230683,0.9566666666666668,0.0097182531580755,0.9583333333333334,0.0107367489389375,0.9563333333333331,0.0126600860098885,0.956,0.0109671225842414,0.957,0.0096752835157999
1994,199,LSC,0.9583333333333334,0.0097182531580754,0.958,0.0092345967847967,0.958,0.0100967541539072,0.9563333333333331,0.0133541504160067,0.9566666666666668,0.0095742710775633,0.958,0.0101653004546513
155,15,N1,0.955,0.0085796917841558,0.9563333333333331,0.0073974470070574,0.954,0.0088662907188469,0.9553333333333331,0.0113284303119775,0.951,0.0103816076682649,0.9553333333333331,0.0124387387713635
505,50,N1,0.9563333333333331,0.0113895663755133,0.957,0.0121563883525403,0.957,0.0077638764659014,0.9583333333333334,0.0095014618758261,0.9563333333333331,0.0092345967847967,0.9563333333333331,0.0079407528330477
1005,100,N1,0.957,0.0098177843166821,0.958,0.0090829510622924,0.9553333333333331,0.0081137742964253,0.957,0.0105013226680155,0.957,0.0093837921735062,0.9563333333333331,0.0116308975482452
1505,150,N1,0.958,0.0093837921735062,0.9583333333333334,0.0103413947049924,0.9563333333333331,0.0087717982446271,0.957,0.0112669625207703,0.958,0.009958246164193,0.9556666666666668,0.0105803801654026
1995,199,N1,0.9566666666666668,0.0104748375749804,0.9576666666666668,0.0091742392963485,0.956,0.0083831842266395,0.957,0.0112669625207703,0.9576666666666668,0.0107754865834964,0.9586666666666666,0.0098882646494608
156,15,N2,0.952,0.0096752835157999,0.954,0.0076919871728095,0.955,0.0102062072615966,0.9526666666666668,0.0110302614051828,0.9543333333333331,0.0097610336428975,0.9543333333333331,0.0111554670204543
506,50,N2,0.958,0.009457507306074,0.9566666666666668,0.0107367489389376,0.9556666666666668,0.0101789543230683,0.9526666666666668,0.0081308739451003,0.955,0.01,0.956,0.0105803801654026
1006,100,N2,0.957,0.0110805134257298,0.9573333333333334,0.0108397416943394,0.9573333333333334,0.0090215790684829,0.954,0.0103144989645105,0.9556666666666668,0.0109671225842414,0.9553333333333336,0.009746794344809
1506,150,N2,0.9566666666666668,0.0095014618758261,0.9576666666666668,0.0099023005183419,0.9573333333333334,0.008787617550976,0.955,0.0114867072934085,0.9556666666666668,0.0114624992426996,0.956,0.010041580220928
1996,199,N2,0.9563333333333331,0.010434983894999,0.9573333333333334,0.0091742392963486,0.9566666666666668,0.0085796917841557,0.9546666666666668,0.0108908728351363,0.9553333333333331,0.0110176625873589,0.956,0.0099023005183419
157,15,TD_U,0.9516666666666664,0.0063464775882199,0.955,0.0084162541153016,0.955,0.0071686043892021,0.9473333333333332,0.0141224801095432,0.9513333333333334,0.0119837853414984,0.949,0.012505554321536
507,50,TD_U,0.956,0.0083831842266395,0.9563333333333331,0.0100967541539073,0.9563333333333331,0.009457507306074,0.9533333333333334,0.01438556375136,0.9573333333333334,0.0078704793020783,0.954,0.0133645467978196
1007,100,TD_U,0.9566666666666668,0.0080794664290272,0.956,0.0096176920308356,0.957,0.0101653004546512,0.9556666666666668,0.0117615191762515,0.9583333333333334,0.010992421631894,0.956,0.0123939949617188
1507,150,TD_U,0.9566666666666668,0.0108653373420044,0.9563333333333331,0.0086120071218425,0.9586666666666666,0.0114503760248784,0.9553333333333331,0.0112051575426478,0.9576666666666668,0.0093244004871329,0.956,0.011522924011629
1997,199,TD_U,0.9566666666666668,0.0108653373420044,0.957,0.0103010247602416,0.9583333333333334,0.0097182531580754,0.954,0.0120531231545096,0.957,0.0093837921735061,0.958,0.0119837853414984
158,15,Uniform,0.955,0.0117260393995586,0.953,0.0104349838949989,0.954,0.0103144989645105,0.9536666666666668,0.0102333876220058,0.9526666666666668,0.0088662907188469,0.9553333333333331,0.0100277393043275
508,50,Uniform,0.9576666666666668,0.0110302614051828,0.9566666666666668,0.0094280904158206,0.9546666666666668,0.0093837921735061,0.9556666666666668,0.010903618155864,0.955,0.0121906156986065,0.9556666666666668,0.0147478812037526
1008,100,Uniform,0.957,0.0092345967847967,0.9573333333333334,0.0101105005920687,0.9556666666666668,0.0118790197874703,0.9553333333333331,0.0106327586051577,0.957,0.0113895663755132,0.9566666666666668,0.0107367489389375
1508,150,Uniform,0.9566666666666668,0.0109924216318941,0.9583333333333334,0.0098601329718326,0.956,0.010381607668265,0.9566666666666668,0.0117851130197758,0.957,0.0103682206766638,0.9566666666666668,0.0096465307523252
1998,199,Uniform,0.956,0.012505554321536,0.958,0.0105013226680155,0.9576666666666668,0.0095452140421842,0.957,0.0121563883525403,0.957,0.0121563883525403,0.9586666666666666,0.0101653004546513
159,15,kDN,0.9536666666666668,0.0120991276085876,0.9533333333333334,0.0123040192168611,0.954,0.0110930408615292,0.9516666666666664,0.0134886783801988,0.955,0.0120185042515465,0.956,0.0114624992426996
509,50,kDN,0.956,0.0099023005183419,0.9566666666666668,0.0107367489389376,0.9553333333333331,0.0107625895273086,0.9543333333333331,0.0122814222846269,0.9556666666666668,0.0093985814532477,0.9566666666666668,0.0105409255338946
1009,100,kDN,0.9566666666666668,0.0102740233382816,0.957,0.0103010247602416,0.9586666666666666,0.0086120071218425,0.9563333333333331,0.0110176625873589,0.956,0.0090215790684829,0.959,0.0102469507659595
1509,150,kDN,0.9566666666666668,0.0089752746785575,0.956,0.0086281194036965,0.9586666666666666,0.0093094933625126,0.9553333333333331,0.0111430097669644,0.956,0.0098319208025017,0.9576666666666668,0.008547254269972
1999,199,kDN,0.9563333333333331,0.0106327586051577,0.957,0.0079407528330478,0.9593333333333334,0.0085472542699721,0.956,0.0099721835344343,0.9563333333333331,0.0093837921735061,0.9573333333333331,0.0082999330653258
