,150,500,1000,1500,1590,151,501,1001,1501,1591,152,502,1002,1502,1592,153,503,1003,1503,1593,154,504,1004,1504,1594,155,505,1005,1505,1595,156,506,1006,1506,1596,157,507,1007,1507,1597,158,508,1008,1508,1598,159,509,1009,1509,1599
n_ensemble,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159
weights,CLD,CLD,CLD,CLD,CLD,DCP,DCP,DCP,DCP,DCP,F1,F1,F1,F1,F1,Hostility,Hostility,Hostility,Hostility,Hostility,LSC,LSC,LSC,LSC,LSC,N1,N1,N1,N1,N1,N2,N2,N2,N2,N2,TD_U,TD_U,TD_U,TD_U,TD_U,Uniform,Uniform,Uniform,Uniform,Uniform,kDN,kDN,kDN,kDN,kDN
accuracy_mean,0.8987999999999999,0.9036,0.9032,0.904,0.9032,0.9132,0.914,0.9128,0.9132,0.9136,0.9088,0.912,0.9128,0.9124,0.912,0.9164,0.9156,0.9156,0.916,0.916,0.9144,0.916,0.9172,0.9172,0.9176,0.9192,0.9192,0.9200000000000002,0.9200000000000002,0.9200000000000002,0.9128,0.9144,0.9156,0.9152,0.9148,0.9048,0.9096,0.9092,0.91,0.9108,0.908,0.9088,0.91,0.9096,0.9092,0.9108,0.9124,0.9112,0.9112,0.9112
accuracy_std,0.0052153619241621,0.002607680962081,0.0026832815729997,0.0031622776601683,0.0030331501776206,0.0083186537372341,0.0074833147735478,0.0076941536246685,0.0071554175279993,0.0068410525505948,0.0062609903369994,0.0046904157598234,0.0079498427657407,0.0060663003552412,0.0067823299831252,0.0121161049846887,0.0095289033996572,0.01161034021896,0.0124096736459908,0.0124096736459908,0.0080498447189992,0.0061644140029689,0.0064187226143524,0.0064187226143524,0.0057271284253105,0.0070142711667,0.0065726706900619,0.0072111025509279,0.0072111025509279,0.0072111025509279,0.0052153619241621,0.0055497747702046,0.0057271284253105,0.0059329587896765,0.0052153619241621,0.006870225614927,0.0053665631459994,0.0076941536246685,0.0064807406984078,0.0064187226143524,0.0063245553203367,0.0038987177379235,0.0058309518948453,0.0053665631459994,0.0041472882706655,0.0046043457732885,0.002607680962081,0.0026832815729997,0.0017888543819998,0.0017888543819998
