,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.478,0.0539598616257183
500,50,CLD,0.4953333333333333,0.0579798815682359
1000,100,CLD,0.4706666666666667,0.0552469204772738
1500,150,CLD,0.4706666666666667,0.0552469204772738
1990,199,CLD,0.4953333333333333,0.0579798815682359
151,15,DCP,0.548,0.0320242963319345
501,50,DCP,0.5386666666666666,0.0130384048104052
1001,100,DCP,0.538,0.0112669625207703
1501,150,DCP,0.5383333333333333,0.0116069902309867
1991,199,DCP,0.5383333333333333,0.0117851130197757
152,15,F1,0.5116666666666666,0.0250831949054873
502,50,F1,0.5043333333333333,0.0421241551184643
1002,100,F1,0.5283333333333333,0.0062360956446232
1502,150,F1,0.5316666666666666,0.012801909579781
1992,199,F1,0.526,0.0038369548110737
153,15,Hostility,0.5376666666666667,0.0147007180474666
503,50,Hostility,0.5406666666666666,0.0152114722788061
1003,100,Hostility,0.5396666666666666,0.0143081173542231
1503,150,Hostility,0.5393333333333333,0.014073221221723
1993,199,Hostility,0.539,0.0138744369255116
154,15,LSC,0.5393333333333332,0.0152114722788061
504,50,LSC,0.5396666666666666,0.0145487685618634
1004,100,LSC,0.5403333333333333,0.0177325814376938
1504,150,LSC,0.54,0.0167912013996749
1994,199,LSC,0.5396666666666666,0.0165998661306516
155,15,N1,0.5393333333333332,0.0134164078649987
505,50,N1,0.5396666666666666,0.0136626010212794
1005,100,N1,0.54,0.0138944433337775
1505,150,N1,0.54,0.0138944433337775
1995,199,N1,0.5396666666666666,0.0136626010212794
156,15,N2,0.537,0.0147855034108112
506,50,N2,0.5363333333333333,0.0132497379429012
1006,100,N2,0.5376666666666667,0.0127801930084539
1506,150,N2,0.538,0.013091557924437
1996,199,N2,0.5376666666666667,0.0127801930084539
157,15,TD_U,0.564,0.0498971163718126
507,50,TD_U,0.549,0.0300370142028501
1007,100,TD_U,0.549,0.0284458549997476
1507,150,TD_U,0.55,0.029321020142932
1997,199,TD_U,0.55,0.0289875452182101
158,15,Uniform,0.5383333333333333,0.0140435829552939
508,50,Uniform,0.5386666666666666,0.0130384048104053
1008,100,Uniform,0.5403333333333333,0.0142594997574716
1508,150,Uniform,0.5403333333333333,0.0142594997574716
1998,199,Uniform,0.5386666666666666,0.0130384048104053
159,15,kDN,0.5383333333333333,0.013794121131039
509,50,kDN,0.5396666666666666,0.0143081173542231
1009,100,kDN,0.5393333333333333,0.014073221221723
1509,150,kDN,0.5383333333333333,0.0134370962471642
1999,199,kDN,0.5376666666666667,0.0136218778278017
