,150,500,1000,1500,1590,151,501,1001,1501,1591,152,502,1002,1502,1592,153,503,1003,1503,1593,154,504,1004,1504,1594,155,505,1005,1505,1595,156,506,1006,1506,1596,157,507,1007,1507,1597,158,508,1008,1508,1598,159,509,1009,1509,1599
n_ensemble,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159
weights,CLD,CLD,CLD,CLD,CLD,DCP,DCP,DCP,DCP,DCP,F1,F1,F1,F1,F1,Hostility,Hostility,Hostility,Hostility,Hostility,LSC,LSC,LSC,LSC,LSC,N1,N1,N1,N1,N1,N2,N2,N2,N2,N2,TD_U,TD_U,TD_U,TD_U,TD_U,Uniform,Uniform,Uniform,Uniform,Uniform,kDN,kDN,kDN,kDN,kDN
accuracy_mean,0.91,0.908,0.9106666666666668,0.9093333333333332,0.9106666666666668,0.904,0.9053333333333332,0.906,0.906,0.9053333333333332,0.9146666666666666,0.9193333333333332,0.92,0.9193333333333332,0.92,0.9126666666666668,0.9146666666666666,0.914,0.914,0.914,0.9153333333333332,0.9173333333333332,0.9153333333333334,0.9166666666666666,0.9166666666666666,0.914,0.9146666666666666,0.914,0.9133333333333332,0.9133333333333332,0.92,0.9166666666666666,0.9173333333333332,0.9186666666666669,0.9186666666666669,0.9093333333333332,0.9133333333333332,0.9146666666666666,0.9146666666666666,0.9153333333333332,0.908,0.9093333333333332,0.914,0.9126666666666668,0.914,0.9133333333333332,0.9146666666666666,0.914,0.9133333333333332,0.9133333333333332
accuracy_std,0.0210818510677891,0.0212916258968951,0.0238513917599977,0.0246531494494674,0.0238513917599977,0.0259700682410432,0.0223109340409087,0.0212655172103154,0.0232617950964905,0.0232856655954306,0.0165998661306516,0.0092496246170077,0.0133333333333333,0.0140237893119751,0.0133333333333333,0.0295710068216225,0.0295897880282294,0.0308580981627549,0.0295710068216224,0.0295710068216224,0.0211607603308051,0.0189150146121482,0.0219342451684828,0.0232139804619735,0.0232139804619735,0.0250998007960222,0.0208965706915433,0.0225339250415407,0.0224845626053867,0.0224845626053867,0.0174801474695025,0.0188561808316412,0.0193505670316,0.0192353840616713,0.0192353840616713,0.0157056253191863,0.0171593835683116,0.0130384048104053,0.0136626010212795,0.0132497379429012,0.0153839743456191,0.0151657508881031,0.0132077418374393,0.0116428327977153,0.0129957257930786,0.0224845626053867,0.0219342451684827,0.0215251790546172,0.0201384099559909,0.0201384099559909
