,150,500,1000,1500,1590,151,501,1001,1501,1591,152,502,1002,1502,1592,153,503,1003,1503,1593,154,504,1004,1504,1594,155,505,1005,1505,1595,156,506,1006,1506,1596,157,507,1007,1507,1597,158,508,1008,1508,1598,159,509,1009,1509,1599
n_ensemble,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159
weights,CLD,CLD,CLD,CLD,CLD,DCP,DCP,DCP,DCP,DCP,F1,F1,F1,F1,F1,Hostility,Hostility,Hostility,Hostility,Hostility,LSC,LSC,LSC,LSC,LSC,N1,N1,N1,N1,N1,N2,N2,N2,N2,N2,TD_U,TD_U,TD_U,TD_U,TD_U,Uniform,Uniform,Uniform,Uniform,Uniform,kDN,kDN,kDN,kDN,kDN
accuracy_mean,0.7446666666666666,0.7478333333333333,0.7471666666666666,0.7471666666666666,0.7471666666666666,0.7333333333333334,0.7341666666666666,0.7351666666666666,0.7336666666666667,0.7333333333333333,0.6998333333333333,0.7045,0.7081666666666667,0.7088333333333333,0.7076666666666667,0.741,0.7403333333333333,0.7443333333333333,0.7449999999999999,0.7434999999999999,0.7113333333333334,0.716,0.7176666666666667,0.7171666666666667,0.7158333333333333,0.7220000000000001,0.7241666666666666,0.7258333333333333,0.7236666666666667,0.724,0.7245,0.7246666666666667,0.7233333333333334,0.7233333333333334,0.7226666666666667,0.701,0.7011666666666667,0.7033333333333334,0.7055,0.7035,0.6981666666666667,0.7051666666666667,0.7063333333333334,0.7078333333333333,0.7085,0.7293333333333333,0.7323333333333333,0.733,0.7338333333333333,0.7341666666666666
accuracy_std,0.0072072494368131,0.0058807595881257,0.0043140597018482,0.0060839040828146,0.0061969974808593,0.0096645112539526,0.0076148612010404,0.0075323376923177,0.005939509893735,0.0068970605655195,0.0087678389583751,0.006785400995274,0.0082369425287677,0.0076512526207586,0.0081946798459596,0.0090791274666432,0.0067340346169456,0.0084860997454006,0.0079494933451411,0.0073219608788296,0.0101994008538628,0.0098847525681391,0.0070563210433388,0.0063628697229404,0.0079056941504208,0.00887020606049,0.0072408946654094,0.0081009258730098,0.0060553007081949,0.0062193693856817,0.0064172077693928,0.0079407528330477,0.0106718737290547,0.0098952850725315,0.009689627902499,0.0056334812603851,0.0085918242791879,0.0083333333333333,0.0116607127664745,0.0123096619684611,0.0077145245406887,0.0094538352005945,0.0041499665326628,0.0053554230043531,0.0051841103383319,0.0090408025700769,0.0099023005183419,0.0108269211792744,0.0086522315682782,0.0096465307523251
