,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.8033333333333333,0.0127475487839819
500,50,CLD,0.8033333333333333,0.0124163870214594
1000,100,CLD,0.8023333333333333,0.0141715677796542
1500,150,CLD,0.8023333333333333,0.0141715677796542
1990,199,CLD,0.8019999999999999,0.0137133349538161
151,15,DCP,0.8013333333333333,0.0130384048104052
501,50,DCP,0.8006666666666666,0.0126710518724988
1001,100,DCP,0.8016666666666665,0.0138944433337776
1501,150,DCP,0.8016666666666665,0.0136930639376291
1991,199,DCP,0.8019999999999999,0.0141617638574987
152,15,F1,0.8009999999999999,0.0131550581737807
502,50,F1,0.8033333333333333,0.0154110350074224
1002,100,F1,0.8019999999999999,0.0141617638574987
1502,150,F1,0.8019999999999999,0.0141617638574987
1992,199,F1,0.8019999999999999,0.0141617638574987
153,15,Hostility,0.8023333333333333,0.014023789311975
503,50,Hostility,0.8019999999999999,0.0137133349538161
1003,100,Hostility,0.8019999999999999,0.0137133349538161
1503,150,Hostility,0.8016666666666665,0.0132811478754243
1993,199,Hostility,0.8016666666666665,0.0132811478754243
154,15,LSC,0.8029999999999999,0.0145009578227708
504,50,LSC,0.8023333333333333,0.0141715677796542
1004,100,LSC,0.8023333333333333,0.0141715677796542
1504,150,LSC,0.8023333333333333,0.0141715677796542
1994,199,LSC,0.8023333333333333,0.0141715677796542
155,15,N1,0.8026666666666668,0.0151657508881031
505,50,N1,0.8026666666666668,0.0144625954332777
1005,100,N1,0.8026666666666668,0.0140237893119751
1505,150,N1,0.8029999999999999,0.0143081173542232
1995,199,N1,0.8029999999999999,0.0143081173542232
156,15,N2,0.8013333333333333,0.0132497379429012
506,50,N2,0.8023333333333333,0.0141715677796542
1006,100,N2,0.8009999999999999,0.0129957257930786
1506,150,N2,0.8019999999999999,0.0139144209764945
1996,199,N2,0.8019999999999999,0.0139144209764945
157,15,TD_U,0.8029999999999999,0.0140138820063852
507,50,TD_U,0.8023333333333333,0.0147478812037526
1007,100,TD_U,0.8026666666666668,0.0146534030935555
1507,150,TD_U,0.8016666666666665,0.0136930639376292
1997,199,TD_U,0.8026666666666668,0.0144625954332777
158,15,Uniform,0.8026666666666668,0.0144625954332777
508,50,Uniform,0.8019999999999999,0.0129850341205216
1008,100,Uniform,0.8023333333333333,0.014023789311975
1508,150,Uniform,0.8019999999999999,0.0137133349538161
1998,199,Uniform,0.8023333333333333,0.0141715677796542
159,15,kDN,0.8053333333333332,0.0142594997574716
509,50,kDN,0.8026666666666668,0.0140237893119751
1009,100,kDN,0.8023333333333333,0.0141715677796542
1509,150,kDN,0.8029999999999999,0.0145009578227708
1999,199,kDN,0.8026666666666668,0.0140237893119751
