,n_ensemble,weights,accuracy_mean_split1,accuracy_std_split1,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split1_extreme,accuracy_std_split1_extreme,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split4_extreme,accuracy_std_split4_extreme
150,15,CLD,0.7590527119938885,0.0347146263099111,0.752559205500382,0.0236133117182169,0.7603174603174603,0.0466374502612128,0.7382395382395381,0.0315188648573157,0.7498938969527205,0.0464367644370073,0.7630167218402513,0.0322185099417987
500,50,CLD,0.7655886597063069,0.02880598116201,0.7655971479500892,0.0243124847596466,0.7629573041337747,0.036443409979518,0.7668958492487905,0.034867800303469,0.7603429250488074,0.0355728995180928,0.7564468211527036,0.0413358037674714
1000,100,CLD,0.7616755793226382,0.028701132779288,0.7616670910788559,0.0298993884032823,0.768177574059927,0.0284394234567777,0.768177574059927,0.0260785732573173,0.7564468211527036,0.0314054638883071,0.766861896273661,0.0336210726788381
1500,150,CLD,0.7577540106951872,0.0295257370941434,0.7629742806213395,0.0283693819055398,0.7629573041337747,0.0324191939382668,0.7642814701638232,0.0278771456173048,0.7590527119938885,0.028694994283548,0.7590696884814532,0.0313429967703406
1990,199,CLD,0.762965792377557,0.026136383256353,0.7577709871827519,0.0314426365378305,0.7603599015363722,0.0312910475341987,0.7668703845174434,0.0319432418066545,0.7629742806213394,0.0234497893274377,0.7629742806213395,0.0287385567312099
151,15,DCP,0.765571683218742,0.0237197172237519,0.7525931584755114,0.0249177597413012,0.7473304473304474,0.0289170746441452,0.7420932009167303,0.046479853113488,0.7395552160258043,0.0435126472757373,0.7447330447330447,0.0399848496757278
501,50,DCP,0.7642644936762584,0.0287862960366699,0.752559205500382,0.032347551644806,0.7500127323656736,0.0299196506123958,0.7616755793226382,0.0322035959537522,0.7590866649690179,0.0283750671337056,0.7551820728291316,0.0254329088432365
1001,100,DCP,0.7603429250488074,0.0340224731176196,0.7486376368729311,0.0363983326463672,0.7551820728291316,0.0336043021245815,0.7603683897801544,0.0379712480105283,0.7538833715304303,0.0313182551332557,0.7629573041337747,0.0400723484735018
1501,150,DCP,0.7616755793226382,0.0338456360755113,0.7551311433664375,0.0453461196989514,0.7603768780239368,0.0378724211608878,0.7603599015363721,0.0388489563643996,0.7682115270350565,0.0329885632531094,0.7629488158899924,0.0398615420234306
1991,199,DCP,0.7577709871827519,0.0327984081199653,0.7525422290128173,0.04245604528398,0.7603683897801545,0.0365114186729918,0.7590527119938885,0.0388116929675331,0.7642729819200407,0.0380047832988463,0.7577709871827519,0.0387889244237738
152,15,F1,0.740862405568288,0.0221618235183313,0.7512944571768101,0.0331560325742241,0.753849418555301,0.0332648794005878,0.749953314659197,0.0288082040412663,0.7499702911467617,0.0367183928170713,0.7617095322977676,0.0136834465287148
502,50,F1,0.756480774127833,0.0223363905486236,0.7590951532128003,0.0317656632507314,0.7473559120617944,0.0242234795265776,0.7642984466513878,0.0319669249917505,0.7590951532128003,0.0299639273654867,0.7656056361938715,0.0192829705979176
1002,100,F1,0.7656226126814362,0.024879996747422,0.7695102283337578,0.0326982310871268,0.752559205500382,0.0277900616162599,0.7656056361938715,0.0320908718241647,0.7603853662677192,0.0253389076622296,0.7629997453526866,0.0265523404741747
1502,150,F1,0.7643069348951702,0.0256266883789907,0.7669043374925728,0.0299292213816829,0.7616840675664205,0.0259170527275447,0.7643069348951702,0.036239975052876,0.7590781767252356,0.0291371192993383,0.7682030387912742,0.0277486486065923
1992,199,F1,0.7629912571089041,0.0293142976812677,0.7656226126814362,0.0323065307099701,0.7603938545115015,0.0369262214754825,0.7656056361938715,0.0355636952970586,0.7616755793226382,0.0331710722199983,0.7642814701638232,0.0270694971788208
153,15,Hostility,0.7655801714625244,0.045693679584204,0.7434937611408199,0.0237536908868645,0.7526101349630762,0.0199472825878791,0.7486631016042781,0.0331747699831707,0.7577879636703166,0.0184361548041901,0.753849418555301,0.0369132413040811
503,50,Hostility,0.768177574059927,0.0345116846209525,0.7499872676343264,0.0206135344367621,0.7434343434343434,0.0372804787862568,0.7460147695441813,0.045953067841322,0.7564722858840506,0.0224031954994106,0.7629742806213395,0.0287818185600757
1003,100,Hostility,0.7681690858161446,0.0405114784713312,0.7616755793226382,0.0290660942698693,0.7473389355742297,0.0348702514659394,0.7512095747389865,0.0447201675667362,0.756480774127833,0.0250082230972989,0.7630082335964689,0.0335524611858703
1503,150,Hostility,0.7629657923775571,0.0326738127897275,0.7642814701638232,0.0293507495803913,0.7421441303794245,0.0332029457826336,0.7512350394703337,0.0394609041220314,0.7629912571089041,0.030719038098684,0.7577624989389695,0.0458573059425214
1993,199,Hostility,0.7603429250488074,0.0358680079376446,0.7629912571089041,0.0249985732736325,0.7486631016042781,0.0330495170110315,0.7525507172565996,0.0375779379219722,0.7603768780239368,0.0343261577015254,0.7590866649690179,0.0315418730334416
154,15,LSC,0.7460911637382226,0.0252149707306598,0.7421780833545539,0.0356191251545839,0.7590951532128003,0.0301112058519124,0.7382480264833206,0.0273370312138428,0.7421441303794245,0.0260068347840785,0.7408369408369408,0.033494116821708
504,50,LSC,0.7526016467192937,0.0405197788409606,0.7499872676343264,0.0335132671817849,0.7604108309990663,0.0362051384552316,0.7408199643493761,0.0349532671223403,0.7473728885493591,0.017254237311146,0.7551650963415669,0.0290782039935541
1004,100,LSC,0.7577624989389695,0.0341688003983721,0.7486546133604957,0.0374156403709611,0.7603853662677192,0.0378720216448635,0.751268992445463,0.0304067801854009,0.7669043374925728,0.0295234492678748,0.7629997453526866,0.0273348204903143
1504,150,LSC,0.7577709871827519,0.0353230236112112,0.7590866649690179,0.0338494809857037,0.7603853662677192,0.0336936156559777,0.7512774806892454,0.0320312654616327,0.7538833715304303,0.0291342816226093,0.7642899584076055,0.0236549818198993
1994,199,LSC,0.753849418555301,0.0360463443874896,0.7590951532128003,0.0289895645954544,0.7512859689330278,0.0279954839584628,0.7421526186232069,0.0338127036240726,0.7564892623716153,0.027341116134174,0.7616925558102029,0.0218003319004643
155,15,N1,0.7564637976402683,0.0301826958041744,0.7551990493166963,0.0243673404126,0.7564468211527035,0.0433694084337843,0.7577540106951872,0.029563171254544,0.7655801714625244,0.0381500714969937,0.7447160682454801,0.0441919484880689
505,50,N1,0.7655886597063069,0.0276414123047667,0.752559205500382,0.0249498674932005,0.7590781767252356,0.0313208949423552,0.7681351328410152,0.0470196838593628,0.7577624989389695,0.0279729587682524,0.7551481198540022,0.0313694645304773
1005,100,N1,0.7694932518461931,0.0340714764245379,0.752584670231729,0.0169745404621447,0.7603768780239368,0.0278874819592678,0.7695017400899754,0.0253691653840054,0.7616670910788559,0.0365988720534435,0.7590527119938885,0.0376656121991148
1505,150,N1,0.7681605975723623,0.0387461087231562,0.7643154231389525,0.0169698389068732,0.7629827688651218,0.0263609274555833,0.7642644936762584,0.0354299869967122,0.7694932518461931,0.0293758606697419,0.7603429250488074,0.038146775745006
1995,199,N1,0.7694847636024107,0.0338661859741676,0.7590866649690179,0.0294215557903188,0.7616755793226382,0.0291088693139578,0.7642899584076055,0.0274188242116135,0.7642984466513878,0.0230651840330829,0.7603514132925897,0.0342579199083895
156,15,N2,0.7421356421356421,0.0335589483664401,0.7538409303115186,0.0329615977222946,0.7330701977760802,0.0279903716002714,0.7382140735081911,0.0443053639616811,0.7421186656480774,0.0359002591737236,0.7408369408369408,0.0362160348641547
506,50,N2,0.7669043374925728,0.0256576983990103,0.7629827688651218,0.0297057548677181,0.7539003480179951,0.0424259330761665,0.7603768780239368,0.0310639426507935,0.7473644003055767,0.0161843454621474,0.7564553093964859,0.0351336474813829
1006,100,N2,0.7655886597063069,0.0298836575836675,0.7708089296324591,0.0252392258795004,0.7578134284016638,0.0367273591570491,0.753849418555301,0.038860868191634,0.751243527714116,0.0272867564776173,0.7525931584755114,0.0316288695617802
1506,150,N2,0.7616670910788558,0.0369307211462823,0.7603768780239368,0.0262479810560741,0.7578049401578814,0.0344024708831389,0.7577540106951872,0.0348435221650519,0.7525676937441643,0.0291473085467157,0.7499618029029793,0.0310861228692465
1996,199,N2,0.7616755793226382,0.0338456360755113,0.7642984466513878,0.0252471143090257,0.7629997453526866,0.0327034777309324,0.7603514132925897,0.0339488182881087,0.7590696884814532,0.0332998547487705,0.756480774127833,0.026640992392302
157,15,TD_U,0.7526101349630762,0.0254799702584835,0.760402342755284,0.0157784785284393,0.7369663016721841,0.0371428516725776,0.7409048467871997,0.0320971437263268,0.7356336473983534,0.0312114986169722,0.7473389355742297,0.0295479198162173
507,50,TD_U,0.75650623885918,0.0228870623335822,0.7656141244376539,0.0206888340033958,0.751243527714116,0.0366267891334308,0.7499702911467617,0.0218704176222443,0.7525337407690349,0.0294869878948556,0.7538239538239538,0.0474096018331644
1007,100,TD_U,0.7538663950428657,0.0266950138873203,0.7629742806213395,0.0287385567312099,0.7551735845853493,0.0289986534730593,0.7564637976402683,0.0291587915176137,0.7486291486291486,0.0314696043266751,0.7434428316781257,0.0287782135444766
1507,150,TD_U,0.7551735845853493,0.0251016686764948,0.7577709871827519,0.0334350295615993,0.7551735845853493,0.0318174376587225,0.7564468211527035,0.0367456235103258,0.7512265512265512,0.0373678314760878,0.7486546133604957,0.0268281616941446
1997,199,TD_U,0.7642814701638232,0.0255076139226072,0.7590696884814532,0.0313870733923514,0.7577624989389695,0.0365536513496072,0.7564553093964859,0.0326875451603897,0.7551396316102198,0.0361999291067477,0.7486461251167134,0.0269218304263134
158,15,Uniform,0.7473728885493591,0.0291074615097353,0.7499448264154147,0.0244727712437461,0.7460826754944402,0.0191421518869678,0.7199643493761141,0.038746548039085,0.7538918597742127,0.0224711605628951,0.7525931584755114,0.0336923887291116
508,50,Uniform,0.7551481198540022,0.0464421112563834,0.7668788727612257,0.0308675688316349,0.7564722858840506,0.0331990314203646,0.7551481198540022,0.0313694645304773,0.7538579067990833,0.0335118320906297,0.7538918597742128,0.0255879794776897
1008,100,Uniform,0.7590781767252356,0.0360172272579266,0.7643069348951702,0.038869305554693,0.7629827688651218,0.0331896790273849,0.753849418555301,0.0391770889470723,0.7525252525252525,0.0407963333094654,0.7590951532128003,0.0242363589663703
1508,150,Uniform,0.7551566080977846,0.0363213032561052,0.7603938545115015,0.0386547552907393,0.7603683897801544,0.0356812719665682,0.7525507172565996,0.0422053606762679,0.7564383329089212,0.0434643193833881,0.753874883286648,0.0320991639438942
1998,199,Uniform,0.7577794754265342,0.0324118867855523,0.7603938545115015,0.0381054389819318,0.7629827688651218,0.0331896790273849,0.7538663950428657,0.0406637333906884,0.7564553093964859,0.0369723262750739,0.7525761819879466,0.0363149598466708
159,15,kDN,0.7447924624395214,0.031077093868976,0.7447839741957389,0.0127220199599837,0.7525761819879466,0.0276303157088777,0.7395552160258043,0.0298470357657326,0.7564892623716153,0.0327087400540326,0.7551905610729139,0.0239695665484159
509,50,kDN,0.7590612002376709,0.0428896603828983,0.7629912571089041,0.0232507507955066,0.7616670910788559,0.0280812991230339,0.7577200577200578,0.0368907170359988,0.7720906544435956,0.0244789641102801,0.7551735845853493,0.0274659554069239
1009,100,kDN,0.7642814701638232,0.0384571310872145,0.7695187165775401,0.0252510736497871,0.7668788727612258,0.0356702525985495,0.7564468211527035,0.0330787796801052,0.7708174178762415,0.0177012957460289,0.7656056361938715,0.0267129529456382
1509,150,kDN,0.7603768780239368,0.0304186019248539,0.7734063322298617,0.0257747342951731,0.7577879636703166,0.0342517333964688,0.7512605042016807,0.024616152102254,0.7695102283337578,0.0185489588810998,0.7695187165775401,0.0247799408906522
1999,199,kDN,0.7577540106951872,0.0348435221650519,0.7721161191749427,0.0301007235358466,0.7590781767252356,0.0363581886389903,0.7655801714625243,0.0231668144881442,0.7642984466513878,0.0244430582788819,0.7655801714625244,0.0285129761683865
