,150,500,1000,1500,1590,151,501,1001,1501,1591,152,502,1002,1502,1592,153,503,1003,1503,1593,154,504,1004,1504,1594,155,505,1005,1505,1595,156,506,1006,1506,1596,157,507,1007,1507,1597,158,508,1008,1508,1598,159,509,1009,1509,1599
n_ensemble,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159
weights,CLD,CLD,CLD,CLD,CLD,DCP,DCP,DCP,DCP,DCP,F1,F1,F1,F1,F1,Hostility,Hostility,Hostility,Hostility,Hostility,LSC,LSC,LSC,LSC,LSC,N1,N1,N1,N1,N1,N2,N2,N2,N2,N2,TD_U,TD_U,TD_U,TD_U,TD_U,Uniform,Uniform,Uniform,Uniform,Uniform,kDN,kDN,kDN,kDN,kDN
accuracy_mean,0.9193333333333332,0.918,0.918,0.918,0.9183333333333332,0.9473333333333332,0.948,0.9493333333333333,0.9496666666666668,0.9483333333333336,0.9536666666666668,0.956,0.9583333333333334,0.9563333333333331,0.9573333333333334,0.9393333333333332,0.939,0.9423333333333334,0.943,0.9423333333333334,0.9423333333333334,0.9453333333333334,0.947,0.9486666666666668,0.9473333333333332,0.9503333333333334,0.9516666666666668,0.95,0.95,0.9513333333333334,0.9386666666666666,0.9426666666666664,0.941,0.943,0.9426666666666664,0.947,0.949,0.9476666666666668,0.9483333333333336,0.948,0.952,0.954,0.9553333333333331,0.957,0.9573333333333334,0.9353333333333332,0.937,0.9363333333333334,0.9356666666666664,0.936
accuracy_std,0.0104482853457716,0.0078528126595931,0.0086120071218425,0.0084491945704244,0.0079056941504209,0.0111554670204543,0.0119837853414984,0.0132077418374393,0.0137133349538161,0.0142886901662352,0.0119837853414984,0.0101105005920687,0.0082495791138429,0.0101653004546512,0.0103144989645105,0.0123939949617187,0.012505554321536,0.0103144989645105,0.0107625895273086,0.0107754865834964,0.0127257394458807,0.0144048602908879,0.0131444961020869,0.0158727579344121,0.0155277529318027,0.0132497379429012,0.0138944433337775,0.0127475487839819,0.0138944433337775,0.0129850341205216,0.0133020466261565,0.0157497795399032,0.0150277521051331,0.0159600194931655,0.0163554272337961,0.0144048602908879,0.0155724115023974,0.0149350445448132,0.0144817893308189,0.0142107158315281,0.0049159604012508,0.008547254269972,0.0090829510622925,0.0099582461641931,0.010381607668265,0.0135092560861062,0.0126600860098886,0.0136116779927302,0.0147478812037526,0.0145105325731192
