,150,500,1000,1500,1590,151,501,1001,1501,1591,152,502,1002,1502,1592,153,503,1003,1503,1593,154,504,1004,1504,1594,155,505,1005,1505,1595,156,506,1006,1506,1596,157,507,1007,1507,1597,158,508,1008,1508,1598,159,509,1009,1509,1599
n_ensemble,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159
weights,CLD,CLD,CLD,CLD,CLD,DCP,DCP,DCP,DCP,DCP,F1,F1,F1,F1,F1,Hostility,Hostility,Hostility,Hostility,Hostility,LSC,LSC,LSC,LSC,LSC,N1,N1,N1,N1,N1,N2,N2,N2,N2,N2,TD_U,TD_U,TD_U,TD_U,TD_U,Uniform,Uniform,Uniform,Uniform,Uniform,kDN,kDN,kDN,kDN,kDN
accuracy_mean,0.745,0.748,0.7466666666666667,0.7468333333333333,0.7466666666666667,0.7311666666666666,0.735,0.7356666666666667,0.7346666666666667,0.7351666666666666,0.6988333333333333,0.7061666666666666,0.7051666666666667,0.7078333333333333,0.7083333333333333,0.7394999999999999,0.7433333333333334,0.7433333333333334,0.7418333333333333,0.7411666666666668,0.7161666666666667,0.7163333333333334,0.7203333333333333,0.7198333333333333,0.7178333333333333,0.7166666666666666,0.7224999999999999,0.7231666666666666,0.7213333333333333,0.7235,0.7191666666666666,0.7256666666666667,0.7230000000000001,0.7230000000000001,0.7234999999999999,0.6966666666666667,0.7028333333333333,0.7005,0.7006666666666667,0.7011666666666667,0.6980000000000001,0.704,0.7063333333333334,0.7078333333333333,0.7076666666666667,0.733,0.7338333333333333,0.735,0.7341666666666666,0.7343333333333334
accuracy_std,0.0064009547898905,0.0069621995247351,0.0062360956446231,0.006856667476908,0.0068970605655195,0.0056087728901545,0.0104582503316759,0.0072504789113853,0.0079407528330477,0.0071782851557859,0.0151909146824307,0.0060265615772548,0.0064388145906939,0.0064172077693928,0.0068970605655195,0.0083873250933907,0.0082915619758885,0.0083956006998374,0.0092683751422661,0.0086321427750523,0.0079407528330477,0.0086922698736034,0.0090638169541191,0.0094354532364787,0.008177713616898,0.0034860834438919,0.0048591265790378,0.0058154487741226,0.0070857838898271,0.0060495638042938,0.0067185481235821,0.0105803801654026,0.0128235893744475,0.0107302790685466,0.0106946248181037,0.0053683744694687,0.0115108644332213,0.0069621995247351,0.0051166938110029,0.0068617296167462,0.0107464464410851,0.0084656167328002,0.0081564562021614,0.0091401130554641,0.0070563210433388,0.0099058063780794,0.0092533777616608,0.0087400737347512,0.0088388347648318,0.0082999330653258
