,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.687,0.0115108644332213
500,50,CLD,0.6890000000000001,0.0155724115023973
1000,100,CLD,0.6839999999999999,0.0134164078649987
1500,150,CLD,0.6839999999999999,0.0134164078649987
1990,199,CLD,0.682,0.0130384048104052
151,15,DCP,0.682,0.0130384048104052
501,50,DCP,0.682,0.0130384048104052
1001,100,DCP,0.682,0.0130384048104052
1501,150,DCP,0.682,0.0130384048104052
1991,199,DCP,0.682,0.0130384048104052
152,15,F1,0.686,0.0124498995979887
502,50,F1,0.682,0.0130384048104052
1002,100,F1,0.685,0.0093541434669348
1502,150,F1,0.685,0.0093541434669348
1992,199,F1,0.685,0.0093541434669348
153,15,Hostility,0.682,0.0168077363139716
503,50,Hostility,0.686,0.0207364413533276
1003,100,Hostility,0.683,0.0148323969741913
1503,150,Hostility,0.683,0.0148323969741913
1993,199,Hostility,0.683,0.0148323969741913
154,15,LSC,0.6839999999999999,0.0096176920308356
504,50,LSC,0.682,0.012549900398011
1004,100,LSC,0.682,0.0130384048104052
1504,150,LSC,0.682,0.0130384048104052
1994,199,LSC,0.681,0.0129421791055447
155,15,N1,0.6839999999999999,0.0143178210632763
505,50,N1,0.683,0.0125499003980111
1005,100,N1,0.683,0.0125499003980111
1505,150,N1,0.682,0.0130384048104052
1995,199,N1,0.683,0.0125499003980111
156,15,N2,0.683,0.0175356779167501
506,50,N2,0.683,0.0148323969741913
1006,100,N2,0.683,0.0125499003980111
1506,150,N2,0.683,0.0144048602908879
1996,199,N2,0.682,0.0148323969741912
157,15,TD_U,0.685,0.0127475487839819
507,50,TD_U,0.681,0.0167332005306815
1007,100,TD_U,0.683,0.0144048602908879
1507,150,TD_U,0.68,0.0154110350074224
1997,199,TD_U,0.679,0.016355427233796
158,15,Uniform,0.6839999999999999,0.0155724115023974
508,50,Uniform,0.683,0.0148323969741913
1008,100,Uniform,0.683,0.0144048602908879
1508,150,Uniform,0.68,0.0165831239517769
1998,199,Uniform,0.68,0.0165831239517769
159,15,kDN,0.682,0.0130384048104052
509,50,kDN,0.683,0.0125499003980111
1009,100,kDN,0.683,0.0125499003980111
1509,150,kDN,0.683,0.0125499003980111
1999,199,kDN,0.683,0.0125499003980111
