,n_ensemble,weights,accuracy_mean_split1,accuracy_std_split1,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split1_extreme,accuracy_std_split1_extreme,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split4_extreme,accuracy_std_split4_extreme
150,15,CLD,0.9736666666666668,0.0034156502553199,0.9703333333333332,0.0057008771254957,0.971,0.0079582242575421,0.973,0.0049159604012508,0.9776666666666668,0.0048016200969626,0.9746666666666666,0.0059395098937351
500,50,CLD,0.975,0.0037267799624996,0.9773333333333334,0.0030276503540975,0.9766666666666668,0.0045643546458763,0.9786666666666668,0.0038005847503303,0.9773333333333334,0.0059628479399994,0.9773333333333334,0.0057251880124391
1000,100,CLD,0.9753333333333334,0.0034156502553199,0.9776666666666668,0.0038369548110738,0.9783333333333332,0.0042491829279939,0.9793333333333332,0.0034560735588879,0.98,0.0052704627669472,0.9786666666666668,0.0061689185077739
1500,150,CLD,0.9763333333333334,0.0032058973436118,0.978,0.0044721359549995,0.9776666666666668,0.0041833001326703,0.9783333333333332,0.0033333333333332,0.9806666666666668,0.0059628479399994,0.979,0.0050826502273256
1990,199,CLD,0.9773333333333334,0.0040138648595974,0.978,0.003979112128771,0.978,0.0039791121287711,0.979,0.0038369548110737,0.9806666666666668,0.0049441323247304,0.9793333333333332,0.0052174919474995
151,15,DCP,0.9746666666666666,0.0074907350180814,0.9723333333333332,0.0082999330653258,0.9733333333333334,0.0092044675143226,0.97,0.0095014618758261,0.975,0.0066666666666666,0.972,0.0057008771254956
501,50,DCP,0.973,0.0062804812271388,0.9753333333333334,0.0063900965042269,0.9756666666666666,0.00584522597225,0.9746666666666666,0.0069121471177759,0.977,0.0076739096221476,0.9753333333333334,0.0032058973436118
1001,100,DCP,0.9736666666666668,0.005451809077932,0.974,0.0056025787713238,0.975,0.0069721668877839,0.975,0.0095014618758261,0.9773333333333334,0.0073219608788295,0.9756666666666668,0.0050826502273255
1501,150,DCP,0.972,0.0044721359549996,0.9743333333333334,0.0053489355119603,0.9746666666666666,0.0072072494368131,0.975,0.0090523170760001,0.977,0.0060553007081949,0.9763333333333334,0.005451809077932
1991,199,DCP,0.9723333333333332,0.0053489355119604,0.976,0.0049441323247304,0.975,0.0068718427093626,0.975,0.0084983658559879,0.9773333333333334,0.0073219608788295,0.9763333333333334,0.0057008771254956
152,15,F1,0.974,0.0086281194036965,0.9756666666666666,0.0060781941762701,0.9766666666666668,0.0039086797998529,0.9746666666666666,0.0055777335102271,0.9746666666666666,0.0051908038341324,0.975,0.0069721668877839
502,50,F1,0.9753333333333334,0.0044721359549995,0.978,0.0069121471177759,0.977,0.0055777335102271,0.9773333333333334,0.0045030853620354,0.9773333333333334,0.0045030853620353,0.9773333333333334,0.0045030853620353
1002,100,F1,0.9766666666666668,0.0048591265790377,0.9776666666666668,0.0064117946872237,0.9763333333333334,0.005451809077932,0.9763333333333334,0.0038005847503305,0.9773333333333334,0.0045030853620353,0.9756666666666668,0.0050826502273256
1502,150,F1,0.9766666666666668,0.0049999999999999,0.977,0.0058214163988576,0.9763333333333334,0.005451809077932,0.9763333333333334,0.0036132472314465,0.9783333333333332,0.0054006172486732,0.9763333333333334,0.0046248123085038
1992,199,F1,0.9766666666666668,0.0048591265790377,0.9763333333333334,0.005451809077932,0.9763333333333334,0.005451809077932,0.9766666666666668,0.0039086797998529,0.9773333333333334,0.0041833001326704,0.9763333333333334,0.0049159604012508
153,15,Hostility,0.972,0.0046248123085038,0.9703333333333332,0.0061689185077738,0.9713333333333332,0.0076739096221475,0.9706666666666668,0.0069322114476951,0.9723333333333332,0.0080450122574314,0.9723333333333332,0.0057251880124392
503,50,Hostility,0.972,0.0057008771254957,0.9726666666666668,0.0065192024052026,0.975,0.0075461542817811,0.972,0.0049159604012508,0.9753333333333334,0.005451809077932,0.9733333333333334,0.0079056941504209
1003,100,Hostility,0.9733333333333332,0.0058925565098878,0.973,0.0046248123085038,0.9763333333333334,0.0066038709187196,0.9713333333333332,0.0051908038341324,0.9743333333333334,0.0056025787713238,0.9733333333333332,0.0071686043892021
1503,150,Hostility,0.9733333333333334,0.0049999999999999,0.9736666666666668,0.0039791121287711,0.9773333333333334,0.0073219608788295,0.9713333333333332,0.0058214163988576,0.974,0.0053489355119604,0.974,0.0049441323247304
1993,199,Hostility,0.9716666666666668,0.0058925565098879,0.9743333333333334,0.0045030853620354,0.976,0.0060781941762701,0.972,0.0057008771254957,0.9743333333333334,0.0064117946872237,0.974,0.0049441323247304
154,15,LSC,0.9766666666666668,0.0055277079839256,0.976,0.0064117946872237,0.973,0.0047726070210921,0.9733333333333334,0.0056519416526043,0.973,0.0066038709187196,0.976,0.0045030853620354
504,50,LSC,0.9763333333333334,0.0029814239699997,0.9773333333333334,0.0065192024052026,0.976,0.0034560735588879,0.9766666666666666,0.0055277079839257,0.977,0.0043140597018482,0.978,0.0046248123085038
1004,100,LSC,0.9776666666666668,0.0030276503540975,0.977,0.0055777335102271,0.9766666666666668,0.0033333333333333,0.9756666666666666,0.0057251880124392,0.978,0.0039791121287711,0.9763333333333334,0.0036132472314465
1504,150,LSC,0.9776666666666668,0.0049441323247304,0.9783333333333332,0.0051370116691408,0.9766666666666668,0.0040824829046386,0.9763333333333334,0.0055777335102271,0.977,0.0036132472314465,0.9773333333333334,0.0041833001326704
1994,199,LSC,0.9773333333333334,0.0043461349368018,0.978,0.0058214163988576,0.977,0.0050552502960343,0.9756666666666668,0.0043461349368017,0.9786666666666668,0.0041499665326628,0.9776666666666668,0.0043461349368017
155,15,N1,0.971,0.0107108460087064,0.9736666666666668,0.005451809077932,0.9723333333333332,0.0060781941762701,0.9723333333333332,0.0076919871728095,0.9726666666666668,0.0072264944628929,0.973,0.0089287301573192
505,50,N1,0.974,0.0048016200969627,0.9746666666666666,0.0058214163988576,0.9743333333333334,0.0046547466812563,0.9733333333333334,0.0065616732283432,0.9736666666666668,0.0073974470070574,0.9746666666666666,0.005451809077932
1005,100,N1,0.9743333333333334,0.0046547466812563,0.975,0.0052704627669473,0.9753333333333334,0.0064978628965393,0.973,0.0063900965042269,0.9753333333333334,0.006055300708195,0.975,0.0060092521257733
1505,150,N1,0.9723333333333332,0.0034560735588879,0.9746666666666666,0.0068109389139008,0.9746666666666666,0.0046248123085038,0.9736666666666668,0.0061689185077739,0.9756666666666668,0.0067288764127287,0.976,0.00584522597225
