,150,500,1000,1500,1590,151,501,1001,1501,1591,152,502,1002,1502,1592,153,503,1003,1503,1593,154,504,1004,1504,1594,155,505,1005,1505,1595,156,506,1006,1506,1596,157,507,1007,1507,1597,158,508,1008,1508,1598,159,509,1009,1509,1599
n_ensemble,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159
weights,CLD,CLD,CLD,CLD,CLD,DCP,DCP,DCP,DCP,DCP,F1,F1,F1,F1,F1,Hostility,Hostility,Hostility,Hostility,Hostility,LSC,LSC,LSC,LSC,LSC,N1,N1,N1,N1,N1,N2,N2,N2,N2,N2,TD_U,TD_U,TD_U,TD_U,TD_U,Uniform,Uniform,Uniform,Uniform,Uniform,kDN,kDN,kDN,kDN,kDN
accuracy_mean,0.8863333333333333,0.8826666666666666,0.8836666666666666,0.8833333333333334,0.883,0.8893333333333334,0.8903333333333332,0.8896666666666666,0.8903333333333332,0.8896666666666666,0.881,0.8813333333333333,0.8843333333333334,0.8876666666666667,0.8869999999999999,0.8983333333333334,0.8946666666666667,0.8963333333333333,0.8953333333333333,0.8953333333333333,0.893,0.8949999999999999,0.8956666666666667,0.897,0.897,0.8943333333333333,0.8963333333333333,0.8939999999999999,0.8946666666666667,0.8943333333333333,0.8949999999999999,0.8946666666666667,0.8949999999999999,0.8943333333333333,0.8936666666666666,0.883,0.8876666666666667,0.8879999999999999,0.8886666666666667,0.8906666666666666,0.8786666666666667,0.8836666666666666,0.8843333333333334,0.8846666666666666,0.8853333333333333,0.8953333333333333,0.8960000000000001,0.8956666666666667,0.8956666666666667,0.8956666666666667
accuracy_std,0.0069121471177759,0.0049441323247304,0.0081137742964254,0.0074535599249992,0.0057008771254956,0.0113406838908026,0.0134060517014601,0.0134577528254575,0.0146912672473593,0.0151565900591861,0.0090215790684829,0.0125499003980111,0.0075092535507125,0.008787617550976,0.0095306523036638,0.0107367489389376,0.0093837921735061,0.0117497044880096,0.0100967541539073,0.0107625895273086,0.0090061707240708,0.0092796072713833,0.0094721814922551,0.0091590877760227,0.0093094933625126,0.0119373363863133,0.0093837921735061,0.0093244004871328,0.0079407528330477,0.0088662907188469,0.0102062072615965,0.0105013226680155,0.0105409255338945,0.0103144989645105,0.0105672449894316,0.0084491945704244,0.0081308739451003,0.014210715831528,0.0152934263292725,0.0139741825441696,0.0105013226680155,0.0103682206766638,0.0126710518724987,0.0108908728351363,0.0119256958799988,0.0068109389139008,0.0069322114476951,0.0071297498787357,0.0065192024052026,0.0065192024052026
