,150,500,1000,1500,1590,151,501,1001,1501,1591,152,502,1002,1502,1592,153,503,1003,1503,1593,154,504,1004,1504,1594,155,505,1005,1505,1595,156,506,1006,1506,1596,157,507,1007,1507,1597,158,508,1008,1508,1598,159,509,1009,1509,1599
n_ensemble,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159
weights,CLD,CLD,CLD,CLD,CLD,DCP,DCP,DCP,DCP,DCP,F1,F1,F1,F1,F1,Hostility,Hostility,Hostility,Hostility,Hostility,LSC,LSC,LSC,LSC,LSC,N1,N1,N1,N1,N1,N2,N2,N2,N2,N2,TD_U,TD_U,TD_U,TD_U,TD_U,Uniform,Uniform,Uniform,Uniform,Uniform,kDN,kDN,kDN,kDN,kDN
accuracy_mean,0.9346666666666668,0.934,0.9326666666666666,0.9366666666666668,0.938,0.9406666666666668,0.9373333333333334,0.9366666666666668,0.9366666666666668,0.9366666666666668,0.9426666666666664,0.948,0.9493333333333334,0.9486666666666668,0.9486666666666668,0.9446666666666668,0.9446666666666668,0.9446666666666668,0.9453333333333334,0.946,0.9493333333333333,0.9473333333333332,0.9473333333333332,0.9466666666666668,0.9466666666666668,0.9453333333333334,0.9493333333333333,0.9486666666666668,0.9473333333333332,0.9473333333333332,0.9426666666666664,0.9446666666666668,0.9446666666666668,0.944,0.9446666666666668,0.944,0.9473333333333332,0.9473333333333332,0.9486666666666668,0.948,0.944,0.9473333333333332,0.9453333333333334,0.948,0.948,0.944,0.9466666666666668,0.9453333333333334,0.946,0.9466666666666668
accuracy_std,0.0160900245148628,0.0192064803878505,0.0193505670315999,0.0150923085635623,0.015018507101425,0.0144144988736263,0.0206020495204832,0.0199999999999999,0.0204124145231931,0.0204124145231931,0.0118790197874703,0.0090061707240708,0.0134164078649987,0.0157409586041567,0.0157409586041567,0.0144529889257858,0.0180431581369658,0.015018507101425,0.0180431581369658,0.0193505670315999,0.0095452140421842,0.0134164078649987,0.0155277529318028,0.0168325082306034,0.0168325082306034,0.0186488009742658,0.0165663648530522,0.0189443629845104,0.0183181755520455,0.0194935886896179,0.0132077418374392,0.0155634900399049,0.0144529889257858,0.0153478192442951,0.0144529889257858,0.0180123414481417,0.0190613046073277,0.0238513917599977,0.0229249984853992,0.0235230383525031,0.015165750888103,0.0157056253191863,0.016766368453279,0.0198046010366839,0.0198046010366839,0.0162275485928507,0.0177951304200521,0.0165998661306516,0.0167332005306815,0.0166666666666666
