,n_ensemble,weights,accuracy_mean_combo,accuracy_std_combo,accuracy_mean_combo_extreme,accuracy_std_combo_extreme,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split4_extreme,accuracy_std_split4_extreme,accuracy_mean_split9,accuracy_std_split9,accuracy_mean_split9_extreme,accuracy_std_split9_extreme
1502,150,F1,,,0.7512520159578984,0.0344074890662504,0.7642560054324761,0.0470275288009833,0.7486291486291486,0.0370783428563452,0.749953314659197,0.0341648596182235,0.7460402342755283,0.0422156854511035,0.7564722858840506,0.0365251506971158,0.7551650963415669,0.0391064731271094
1992,199,F1,,,0.7564722858840506,0.039796513382767,0.7577624989389695,0.0429203558461853,0.7538409303115186,0.0369753881413476,0.7577709871827519,0.0364972224998096,0.7499618029029793,0.0390937952692497,0.7538663950428657,0.0392934823148706,0.7564722858840506,0.0426949908134283
153,15,Hostility,,,0.7486800780918428,0.0412372913296649,0.749978779390544,0.0348968002821955,0.7486461251167134,0.0225973207502038,0.7408369408369408,0.0220089661202829,0.7512605042016807,0.0405665949591537,0.7499448264154147,0.0313060078792297,0.7434682964094729,0.0303258264535461
503,50,Hostility,,,0.7616840675664205,0.0348708455046661,0.751268992445463,0.0232282539772114,0.757796451914099,0.0314273342975969,0.7486631016042781,0.0224042808973086,0.7525422290128173,0.0334930277931868,0.7460572107630931,0.0326109969222572,0.7395637042695866,0.0367474984635404
1003,100,Hostility,,,0.753874883286648,0.0329440431185213,0.7499448264154147,0.0425510356682634,0.7551735845853493,0.0389303471414005,0.7564468211527036,0.0426339905242822,0.7512350394703337,0.034926178455114,0.7551735845853493,0.0367830432037089,0.7486461251167134,0.0385842338945491
1503,150,Hostility,,,0.7538663950428657,0.0400073788354323,0.7525761819879466,0.0344733016622123,0.7551650963415669,0.0359272802091337,0.7551905610729139,0.0389146450004004,0.7551566080977846,0.032974628489572,0.7577879636703166,0.0363422747457697,0.749953314659197,0.0374458275576864
1993,199,Hostility,,,0.7551735845853493,0.0378682664638719,0.7564722858840506,0.0368126261863728,0.7538579067990833,0.0353096989540114,0.7525761819879466,0.039645555465305,0.7577540106951871,0.0375117884403216,0.7525676937441643,0.0326484852268226,0.7564468211527035,0.0389731106467966
154,15,LSC,,,0.7434428316781257,0.025643471250452,0.7303964009846362,0.0376178456684336,0.7460402342755283,0.0373487838626647,0.7382395382395381,0.0278364671991994,0.7578219166454461,0.0201100271556779,0.7369323486970545,0.0415655851296442,0.7421271538918598,0.045692934535078
504,50,LSC,,,0.7629573041337747,0.0342179073634191,0.7421526186232068,0.0315024017786835,0.7460232577879637,0.0323066115549082,0.7629827688651218,0.0388792792560458,0.7603853662677192,0.0236162865064043,0.7564468211527036,0.033011842992764,0.7473644003055767,0.0299345351477363
1004,100,LSC,,,0.7564722858840506,0.0176366628683789,0.7473389355742297,0.0335940733104073,0.7512265512265512,0.0364738462430577,0.751268992445463,0.0326591811761253,0.757796451914099,0.0279908027602982,0.7616501145912911,0.0358534238733012,0.7577709871827519,0.0326970907602611
1504,150,LSC,,,0.7616416263475088,0.0290450598736199,0.752559205500382,0.0367097579477538,0.7668788727612258,0.032487781432986,0.751268992445463,0.0302837740604907,0.7590781767252356,0.0298935742974511,0.7577540106951871,0.0407446687491592,0.7564553093964859,0.032932985723114
1994,199,LSC,,,0.7642560054324761,0.0273500744676034,0.7603683897801545,0.0294363189194895,0.766861896273661,0.0371936861249726,0.7551820728291316,0.0281411461854429,0.7616840675664205,0.0259170527275447,0.7577540106951872,0.035443429058821,0.7551566080977846,0.0287697155620101
155,15,N1,,,0.7695102283337578,0.0123107118545602,0.7604193192428486,0.0348346759235622,0.7460487225193108,0.0277136057401678,0.7447330447330447,0.0409516374721716,0.760402342755284,0.028369972384261,0.738256514727103,0.0272539121764182,0.757796451914099,0.0260397959422283
505,50,N1,,,0.7590527119938885,0.0414388180805403,0.7617010440539852,0.0298411329898758,0.751268992445463,0.0269696431517252,0.7577709871827519,0.0263340085513322,0.7655971479500892,0.0298164590595161,0.7564637976402683,0.0283827599002335,0.7512774806892454,0.022621221437518
1005,100,N1,,,0.7590612002376709,0.0289742381340854,0.7668958492487905,0.0360568266929442,0.7590612002376709,0.0355906251763769,0.7538833715304303,0.0329582640781447,0.7629997453526866,0.0269976763359067,0.7551820728291316,0.0249652078362193,0.7486631016042781,0.0426761281836187
1505,150,N1,,,0.7681605975723623,0.0346412862061638,0.7603853662677192,0.0292893367573481,0.7616755793226382,0.0318355201375723,0.7616840675664205,0.0274959065179665,0.768177574059927,0.0319748943555916,0.7564977506153976,0.0305978465859307,0.752559205500382,0.0428078384675821
1995,199,N1,,,0.7655801714625244,0.0345723209923944,0.7603938545115015,0.0332709733025721,0.7616670910788558,0.0422555846036541,0.7642899584076055,0.028548911730908,0.7603599015363722,0.0357397602734876,0.7552075375604788,0.0255041075750252,0.7564977506153976,0.0407018215322778
156,15,N2,,,0.7382480264833207,0.0361267722708772,0.7590781767252356,0.0178256555114201,0.7447839741957389,0.0228454935503105,0.7564892623716153,0.027004050580664,0.7460487225193108,0.0277136057401678,0.751243527714116,0.0353475405962963,0.7395467277820218,0.0370631828714905
506,50,N2,,,0.7499448264154147,0.0359658643591698,0.7590866649690179,0.0338494809857037,0.7564553093964859,0.0405096221035002,0.7694762753586283,0.0417690016326336,0.7460572107630931,0.0295168318763358,0.7629912571089041,0.0289524650980771,0.7499363381716323,0.0343449254181512
1006,100,N2,,,0.7486461251167134,0.0309305011226756,0.7590866649690179,0.0279516849574479,0.7486206603853663,0.046090909715494,0.7655547067311773,0.0365776340266919,0.756480774127833,0.0307268914548072,0.753874883286648,0.0313826828650174,0.7603599015363721,0.0295165572637174
1506,150,N2,,,0.747347423818012,0.0308251832224525,0.7616925558102029,0.0310265630272912,0.7473304473304474,0.040264601959932,0.7603768780239368,0.029360567146956,0.7473559120617944,0.0363960908003279,0.757796451914099,0.0338368776286556,0.7564722858840506,0.0242465127286791
1996,199,N2,,,0.7538579067990833,0.0308123921577247,0.7590781767252356,0.0291371192993383,0.7486546133604957,0.0311888444700094,0.7629912571089041,0.0285860529273415,0.7512859689330278,0.0347189197395405,0.7551650963415669,0.0432526143426953,0.7577794754265342,0.0306932389297062
157,15,TD_U,,,0.7291061879297173,0.0546886141071556,0.7252610134963076,0.0414632745795832,0.7369323486970545,0.0463611273911863,0.7473134708428827,0.0337882537709279,0.7434513199219082,0.0346807142008975,0.7291656056361939,0.0263189219387302,0.7395382395382395,0.0474294435897429
507,50,TD_U,,,0.7343264578558696,0.0509091169076567,0.7421780833545539,0.0411948318798498,0.7447839741957389,0.0440767495943346,0.7486546133604957,0.0318576465853277,0.7460147695441813,0.0475317171693111,0.743425855190561,0.0386570269052154,0.7473559120617944,0.0407981479337917
1007,100,TD_U,,,0.7343009931245226,0.0545985010792115,0.7486546133604957,0.0322254696766145,0.7460232577879637,0.0447388870658198,0.7512520159578984,0.0446558672129246,0.7525507172565996,0.0406281699770408,0.7603683897801545,0.0365114186729918,0.7577455224514048,0.038054807171839
1507,150,TD_U,,,0.7369153722094899,0.0452057299455033,0.749953314659197,0.0393671143788089,0.743425855190561,0.0431080434985559,0.7577879636703166,0.0432309389124589,0.7551566080977846,0.0432964090048472,0.7590866649690179,0.0364995173544451,0.7499618029029793,0.0376260806511078
1997,199,TD_U,,,0.7408369408369408,0.0471619019747774,0.746031746031746,0.0436534293834279,0.746031746031746,0.0376557068936267,0.7499618029029793,0.0436342132547056,0.7512350394703337,0.0440827565424182,0.7564722858840506,0.0368126261863728,0.7486546133604957,0.0341317707659892
158,15,Uniform,,,0.7460402342755283,0.0367047159130307,0.7564553093964859,0.039186929153933,0.7564637976402683,0.0298730773330916,0.743425855190561,0.0423321810429273,0.7590866649690179,0.0224723869562076,0.7512520159578984,0.0424782433361234,0.7512605042016807,0.0341183504350025
508,50,Uniform,,,0.7499702911467617,0.0317948951628884,0.7538663950428657,0.0370852429694643,0.7616670910788559,0.0316567911029314,0.7616586028350735,0.0357870136105103,0.7746965452847806,0.0209981892638535,0.7577455224514048,0.0306949642435257,0.7590781767252356,0.0405253929636024
1008,100,Uniform,,,0.7512520159578984,0.0319014299703234,0.749978779390544,0.0231266481761245,0.7551820728291316,0.0254329088432365,0.7551735845853493,0.0337467956835953,0.7681945505474916,0.030096591231917,0.7591036414565826,0.0281843088488616,0.7564637976402683,0.0415380992955679
1508,150,Uniform,,,0.7538663950428657,0.0340718755681205,0.7525761819879466,0.0251388264078561,0.7551735845853493,0.0278867972951137,0.753874883286648,0.0313826828650174,0.7617180205415499,0.0263700138547027,0.7578049401578812,0.0304502598982082,0.7577709871827519,0.0362072428791533
1998,199,Uniform,,,0.7551650963415669,0.0251935272358733,0.7538663950428657,0.0324881307291826,0.7590866649690179,0.0267964223747985,0.7551735845853493,0.0311477721929752,0.7656226126814362,0.024879996747422,0.7617095322977676,0.0295082108724954,0.7629912571089041,0.0293142976812677
159,15,kDN,,,0.7564637976402683,0.0312527119225084,0.760402342755284,0.0143803601516517,0.7525507172565996,0.0228032328682384,0.7525676937441643,0.0268899370727009,0.7564468211527035,0.0349385538462681,0.7369323486970545,0.0216472808978855,0.7355827179356591,0.0420711456459508
509,50,kDN,,,0.7512520159578984,0.0264014232087273,0.7577879636703166,0.0196168896651979,0.7564977506153976,0.0279496549668412,0.747321959086665,0.0433852503396633,0.7526101349630762,0.0341588803626684,0.760402342755284,0.0322503363515782,0.7382140735081911,0.034349086763322
1009,100,kDN,,,0.7590781767252356,0.0302441498073236,0.7564722858840506,0.0328294830670576,0.7564722858840506,0.0328294830670576,0.7486631016042781,0.0395103700352208,0.7512605042016807,0.0384747194371151,0.7525507172565996,0.0337796724116758,0.7512605042016807,0.0347307855221682
1509,150,kDN,,,0.7603853662677192,0.0269516510566128,0.7551735845853493,0.0324732961946875,0.7538918597742128,0.0219970507967047,0.752584670231729,0.0373564055200386,0.7577709871827519,0.0398125735124957,0.7512520159578984,0.0298530459820738,0.7577794754265342,0.0249668636397286
1999,199,kDN,,,0.756480774127833,0.0250082230972989,0.752584670231729,0.0390127916601876,0.7512774806892454,0.0230825144344335,0.7499872676343264,0.0407043638997332,0.7551650963415669,0.0365510124669239,0.7564722858840506,0.031182701807207,0.7538833715304303,0.0235297041969728
