,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.47325,0.0022707377655731
500,50,CLD,0.4725,0.0019764235376052
1000,100,CLD,0.4725,0.00125
1500,150,CLD,0.47275,0.0016298006013006
1990,199,CLD,0.47275,0.0016298006013006
151,15,DCP,0.47225,0.0016298006013007
501,50,DCP,0.473,0.0016770509831248
1001,100,DCP,0.473,0.0016770509831248
1501,150,DCP,0.473,0.0016770509831248
1991,199,DCP,0.473,0.0016770509831248
152,15,F1,0.473,0.0016770509831248
502,50,F1,0.475,0.0050775240028974
1002,100,F1,0.4752499999999999,0.0047925723781701
1502,150,F1,0.47275,0.0020539595906443
1992,199,F1,0.47275,0.0020539595906443
153,15,Hostility,0.47,0.0093541434669348
503,50,Hostility,0.4747499999999999,0.0016298006013006
1003,100,Hostility,0.475,0.0019764235376052
1503,150,Hostility,0.4747499999999999,0.0016298006013006
1993,199,Hostility,0.475,0.0019764235376052
154,15,LSC,0.4695,0.0096663074645906
504,50,LSC,0.4735,0.0033541019662496
1004,100,LSC,0.473,0.0016770509831248
1504,150,LSC,0.47275,0.0020539595906443
1994,199,LSC,0.47225,0.0016298006013006
155,15,N1,0.4752499999999999,0.0027099354235848
505,50,N1,0.4755,0.0022707377655731
1005,100,N1,0.47575,0.0025920551691659
1505,150,N1,0.4755,0.0022707377655731
1995,199,N1,0.4752499999999999,0.0020539595906443
156,15,N2,0.4742499999999999,0.0014252192813739
506,50,N2,0.47325,0.0014252192813739
1006,100,N2,0.47325,0.0014252192813739
1506,150,N2,0.47325,0.0014252192813739
1996,199,N2,0.47325,0.0014252192813739
157,15,TD_U,0.469,0.0137897153705216
507,50,TD_U,0.4734999999999999,0.0029843340965783
1007,100,TD_U,0.47275,0.0020539595906443
1507,150,TD_U,0.473,0.0022707377655731
1997,199,TD_U,0.47275,0.0020539595906443
158,15,Uniform,0.47275,0.0010458250331676
508,50,Uniform,0.47225,0.0010458250331676
1008,100,Uniform,0.4725,0.00125
1508,150,Uniform,0.473,0.0022707377655731
1998,199,Uniform,0.4725,0.00125
159,15,kDN,0.476,0.0024044230077089
509,50,kDN,0.47575,0.0025920551691659
1009,100,kDN,0.47575,0.0025920551691659
1509,150,kDN,0.47575,0.0025920551691659
1999,199,kDN,0.47575,0.0025920551691659
