,n_ensemble,weights,accuracy_mean_combo,accuracy_std_combo,accuracy_mean_combo_extreme,accuracy_std_combo_extreme,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split4_extreme,accuracy_std_split4_extreme,accuracy_mean_split9,accuracy_std_split9,accuracy_mean_split9_extreme,accuracy_std_split9_extreme
503,50,Hostility,,,0.9384101847539202,0.0274152520328037,0.9384257102934328,0.0243357198523288,0.9366713243285204,0.0230200091065664,0.9454743052321068,0.0202188189660549,0.9454743052321068,0.0192438890029689,0.9419189566837448,0.0285444865712606,0.9419344822232572,0.0232349437725191
1003,100,Hostility,,,0.9419344822232572,0.028446023396544,0.9454743052321068,0.0228958679602379,0.9384257102934328,0.0226997909215922,0.9437199192671946,0.0213156243597603,0.943704393727682,0.0231433672015691,0.9419500077627696,0.0204820499814023,0.9489830771619314,0.0229226191815088
1503,150,Hostility,,,0.9436888681881695,0.0284591863246954,0.9401956217978574,0.0237704071722501,0.9401956217978574,0.0229468708261288,0.9437199192671946,0.0213156243597603,0.9454743052321068,0.0192438890029689,0.943704393727682,0.0204986662043198,0.947228691197019,0.0188560537661807
1993,199,Hostility,,,0.943704393727682,0.0231433672015691,0.9401956217978574,0.0237704071722501,0.943704393727682,0.0231433672015691,0.9419655333022824,0.0203781651573192,0.9437199192671946,0.0194270195603797,0.9489675516224187,0.0221695788833444,0.9401956217978574,0.0229468708261288
154,15,LSC,,,0.94021114733737,0.0170745998600206,0.9525539512498058,0.0047363711252173,0.9349635149821456,0.0171496082082509,0.9402421984163948,0.0218541891712964,0.9490296537804688,0.0073698494862571,0.952491849091756,0.0184932410300475,0.9366713243285204,0.0203592900169887
504,50,LSC,,,0.94021114733737,0.0201733014068189,0.9454743052321068,0.0147116878115506,0.9419500077627696,0.0185085822956171,0.9472752678155564,0.0062061875617324,0.9489675516224187,0.0230209383885267,0.9490141282409564,0.0115641040736966,0.9454898307716192,0.0158495913077435
1004,100,LSC,,,0.94021114733737,0.0159081294926933,0.948998602701444,0.0116995267808869,0.945505356311132,0.0097109115948055,0.9455208818506442,0.0095901472467864,0.9436888681881695,0.0240641855819524,0.9525384257102936,0.0133509033276361,0.9401800962583448,0.0222023764767851
1504,150,LSC,,,0.9384567613724576,0.0140923031020293,0.9437199192671946,0.0136030219760831,0.9455053563111318,0.0074718423148921,0.9472752678155564,0.0107453951485477,0.9436888681881695,0.023251056993159,0.9455053563111318,0.0074718423148921,0.9437199192671946,0.0203931965474491
1994,199,LSC,,,0.9402266728768824,0.0115825363385939,0.9437199192671946,0.0136030219760831,0.9490141282409564,0.0097598732883051,0.9455208818506442,0.0095901472467865,0.9454587796925942,0.0203268685632313,0.9490296537804688,0.0073698494862571,0.9401956217978574,0.0212040592308174
155,15,N1,,,0.947259742276044,0.0108564492886513,0.9455208818506444,0.0073142017877231,0.9490141282409564,0.0145146565882323,0.952491849091756,0.0204681879178999,0.9490141282409564,0.0145146565882323,0.947228691197019,0.0154961490171769,0.9419344822232572,0.023234943772519
505,50,N1,,,0.952553951249806,0.0078042672852297,0.947259742276044,0.008910056943339,0.948998602701444,0.0132420656742143,0.943735444806707,0.0102208589874224,0.9490141282409564,0.0115641040736966,0.9419810588417948,0.0134487157571061,0.9489830771619314,0.0192757091814132
1005,100,N1,,,0.947259742276044,0.008910056943339,0.9472752678155564,0.0062061875617324,0.9507529886663562,0.0135496027387255,0.945505356311132,0.0097109115948054,0.9507685142058688,0.010169880195425,0.9402266728768824,0.0115825363385939,0.9454743052321068,0.0171283540105743
1505,150,N1,,,0.948998602701444,0.0146227794807868,0.9455053563111318,0.0115228113073868,0.9507529886663562,0.0135496027387255,0.9490141282409564,0.0115641040736966,0.947259742276044,0.0063965411207955,0.943735444806707,0.0102208589874224,0.9454743052321068,0.0171283540105743
1995,199,N1,,,0.9507685142058688,0.0119121719099756,0.9437509703462196,0.010075704341931,0.9507529886663562,0.0135496027387255,0.9490141282409564,0.0115641040736966,0.9490141282409564,0.0075353666254706,0.943735444806707,0.0119557239372733,0.947228691197019,0.0198500413112067
156,15,N2,,,0.9437199192671946,0.0173338494326086,0.9437509703462196,0.013359138102177,0.9490451793199812,0.0113788277386633,0.9402266728768824,0.0115825363385939,0.952491849091756,0.0184932410300475,0.9490141282409564,0.0115641040736966,0.9542617605961808,0.0146785539839872
506,50,N2,,,0.947259742276044,0.0125034342314651,0.9472442167365316,0.0140673939804765,0.9507685142058688,0.0119121719099756,0.9367023754075454,0.0158695583892076,0.9525229001707808,0.0101932882079395,0.9455053563111318,0.0115228113073868,0.9542772861356932,0.0098328587148518
1006,100,N2,,,0.9472752678155564,0.0062061875617324,0.943735444806707,0.013468953607753,0.9507840397453812,0.0079005014754801,0.9454898307716192,0.0116528715496204,0.9490296537804688,0.0039801136951813,0.948998602701444,0.0116995267808869,0.9525229001707808,0.0101932882079395
1506,150,N2,,,0.9507840397453812,0.0048933165788194,0.9437509703462196,0.010075704341931,0.9507840397453812,0.0048933165788194,0.948998602701444,0.0132420656742144,0.9490296537804688,0.0039801136951813,0.9437199192671946,0.0149504375623363,0.9542928116752056,0.0041312232467392
1996,199,N2,,,0.9472752678155564,0.0107453951485477,0.9472752678155564,0.0107453951485477,0.9507840397453812,0.0048933165788194,0.943735444806707,0.0160735641391333,0.9507840397453812,0.0048933165788194,0.94021114733737,0.0146490684868624,0.9507685142058688,0.0080593477878661
157,15,TD_U,,,0.9384878124514828,0.0124077621300725,0.9542928116752056,0.0227424910469388,0.9455208818506444,0.0179669469514477,0.9542928116752056,0.0074525419782724,0.952522900170781,0.0148095662921189,0.947197640117994,0.0287543512395455,0.9560316721006056,0.0176808563078473
507,50,TD_U,,,0.9490296537804688,0.0073698494862571,0.9525384257102936,0.0100647834957765,0.9560627231796304,0.0062051193961647,0.9543083372147182,0.0095930058561354,0.9578015836050304,0.0157709986276722,0.9525229001707808,0.0101932882079395,0.9525073746312686,0.0183855920721554
1007,100,TD_U,,,0.9490296537804688,0.0114569382601598,0.9560627231796304,0.0107447782465572,0.956047197640118,0.010840034642233,0.947259742276044,0.0139574082122752,0.9542928116752056,0.0096960692221863,0.9490141282409564,0.0115641040736966,0.9542772861356932,0.0131769443860581
1507,150,TD_U,,,0.9507840397453812,0.0133355934564086,0.9560627231796304,0.0138707250140257,0.9543083372147182,0.0073179495032649,0.9560316721006056,0.0165571526342916,0.9525384257102932,0.0079263163192835,0.9507685142058688,0.0134303096031449,0.9525229001707808,0.0134480436248976
1997,199,TD_U,,,0.9507840397453812,0.0100444661375097,0.9560627231796304,0.0087736470834069,0.9560627231796304,0.0062051193961647,0.956047197640118,0.010840034642233,0.9507529886663562,0.0161412046398126,0.9490141282409564,0.0097598732883051,0.9542772861356932,0.0131769443860581
158,15,Uniform,,,0.9507840397453812,0.0147075296789815,0.9560627231796304,0.0107447782465572,0.9542928116752056,0.0190611487934497,0.9507685142058688,0.0160411959929226,0.9490451793199812,0.0168336337847843,0.9402266728768826,0.0145293461959539,0.9420121099208196,0.0077701408878914
508,50,Uniform,,,0.9560627231796304,0.0186088827743305,0.9490296537804688,0.0096326558058304,0.9507685142058688,0.0160411959929226,0.9525073746312684,0.0230303468919006,0.9613414066138798,0.015918505332254,0.947259742276044,0.0108564492886513,0.9472442167365316,0.0177006130592274
1008,100,Uniform,,,0.9578171091445428,0.0130251087871979,0.952522900170781,0.0148095662921188,0.952522900170781,0.0182959936333397,0.9525073746312684,0.0230303468919006,0.9560627231796304,0.0138707250140257,0.9578015836050304,0.0157709986276722,0.9525384257102936,0.0147214128427742
1508,150,Uniform,,,0.9578171091445428,0.0130251087871979,0.952522900170781,0.0148095662921188,0.9507685142058688,0.0160411959929226,0.9525384257102936,0.0159747730034237,0.9542928116752056,0.0144718308320672,0.9560316721006056,0.0176808563078473,0.9525384257102936,0.0147214128427742
1998,199,Uniform,,,0.956047197640118,0.0164742179401291,0.952522900170781,0.0148095662921188,0.952522900170781,0.0182959936333397,0.956047197640118,0.0164742179401291,0.952522900170781,0.0160560465303317,0.9542772861356932,0.0158296751767147,0.9525384257102936,0.0147214128427742
159,15,kDN,,,0.9472442167365316,0.0311023970438332,0.94021114733737,0.0219979281410179,0.943766495885732,0.0181685797797066,0.9384722869119704,0.0196859004533112,0.9419189566837448,0.0298619233550672,0.9560006210215806,0.027264423322121,0.934916938363608,0.020529157948965
509,50,kDN,,,0.9454898307716194,0.0181150848043703,0.9472442167365316,0.0207058405273255,0.9402266728768826,0.0145293461959539,0.9384722869119704,0.0206399625261577,0.94021114733737,0.0191960598359883,0.9437509703462196,0.0079401789376873,0.9419965843813072,0.0079101062105177
1009,100,kDN,,,0.9402266728768824,0.023608521527057,0.943735444806707,0.0160735641391333,0.9419655333022824,0.0173161625630055,0.943735444806707,0.023793832720328,0.94021114733737,0.0211053421216969,0.943735444806707,0.0160735641391333,0.9454898307716192,0.0116528715496204
1509,150,kDN,,,0.9402266728768824,0.0157979516806893,0.9454898307716194,0.0181150848043703,0.9367023754075454,0.0146071731366803,0.945505356311132,0.0227488229291274,0.943735444806707,0.0203040136384138,0.945505356311132,0.0144817793545086,0.9455053563111318,0.0115228113073868
1999,199,kDN,,,0.9384878124514828,0.0138717676415075,0.9472442167365316,0.0207058405273255,0.9419655333022824,0.0213012438980096,0.9454898307716194,0.0219556326067729,0.9419810588417948,0.0193192866750563,0.9454898307716194,0.0145854779900757,0.9437509703462196,0.0118318719740167
