,150,500,1000,1500,1590,151,501,1001,1501,1591,152,502,1002,1502,1592,153,503,1003,1503,1593,154,504,1004,1504,1594,155,505,1005,1505,1595,156,506,1006,1506,1596,157,507,1007,1507,1597,158,508,1008,1508,1598,159,509,1009,1509,1599
n_ensemble,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159
weights,CLD,CLD,CLD,CLD,CLD,DCP,DCP,DCP,DCP,DCP,F1,F1,F1,F1,F1,Hostility,Hostility,Hostility,Hostility,Hostility,LSC,LSC,LSC,LSC,LSC,N1,N1,N1,N1,N1,N2,N2,N2,N2,N2,TD_U,TD_U,TD_U,TD_U,TD_U,Uniform,Uniform,Uniform,Uniform,Uniform,kDN,kDN,kDN,kDN,kDN
accuracy_mean,0.9026666666666668,0.907,0.9053333333333332,0.9066666666666666,0.9066666666666666,0.9046666666666668,0.9066666666666666,0.9076666666666666,0.906,0.907,0.8923333333333334,0.8986666666666666,0.8969999999999999,0.8960000000000001,0.8963333333333333,0.9063333333333332,0.9063333333333332,0.9066666666666666,0.9066666666666666,0.9063333333333332,0.9036666666666668,0.9056666666666666,0.9056666666666666,0.9056666666666666,0.9053333333333332,0.9036666666666668,0.904,0.904,0.904,0.904,0.9053333333333332,0.905,0.9046666666666668,0.9056666666666666,0.9056666666666666,0.8933333333333333,0.8936666666666667,0.8949999999999999,0.8963333333333333,0.8976666666666666,0.89,0.8923333333333334,0.893,0.893,0.8933333333333333,0.9046666666666668,0.906,0.9066666666666666,0.907,0.9066666666666666
accuracy_std,0.011522924011629,0.0115108644332213,0.0134577528254576,0.0123040192168611,0.0127475487839819,0.0095306523036638,0.0093541434669348,0.0093985814532478,0.0083831842266395,0.0085309892613798,0.0129421791055447,0.0103682206766638,0.0102333876220058,0.0096176920308356,0.0087717982446271,0.015018507101425,0.0137133349538161,0.0154110350074224,0.0140435829552939,0.0129850341205215,0.0064978628965393,0.0082158383625774,0.0086281194036965,0.0089442719099991,0.0083666002653407,0.0106327586051577,0.0132077418374393,0.0144144988736264,0.0130490527540422,0.0138744369255115,0.0081989159174992,0.0110554159678513,0.0115108644332212,0.0107754865834964,0.0101789543230682,0.0106066017177981,0.0068109389139007,0.0063464775882199,0.0079407528330477,0.0069322114476951,0.0083333333333333,0.0114624992426996,0.0085309892613798,0.0107625895273086,0.0096465307523251,0.0123265747247337,0.0102469507659595,0.0098601329718326,0.0089287301573192,0.0087400737347512
