,150,500,1000,1500,1590,151,501,1001,1501,1591,152,502,1002,1502,1592,153,503,1003,1503,1593,154,504,1004,1504,1594,155,505,1005,1505,1595,156,506,1006,1506,1596,157,507,1007,1507,1597,158,508,1008,1508,1598,159,509,1009,1509,1599
n_ensemble,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159
weights,CLD,CLD,CLD,CLD,CLD,DCP,DCP,DCP,DCP,DCP,F1,F1,F1,F1,F1,Hostility,Hostility,Hostility,Hostility,Hostility,LSC,LSC,LSC,LSC,LSC,N1,N1,N1,N1,N1,N2,N2,N2,N2,N2,TD_U,TD_U,TD_U,TD_U,TD_U,Uniform,Uniform,Uniform,Uniform,Uniform,kDN,kDN,kDN,kDN,kDN
accuracy_mean,0.8846666666666667,0.8806666666666667,0.8803333333333333,0.8806666666666667,0.8813333333333333,0.8859999999999999,0.89,0.8896666666666666,0.8906666666666666,0.8906666666666666,0.8776666666666667,0.8866666666666667,0.8873333333333333,0.8886666666666667,0.8893333333333334,0.892,0.8933333333333333,0.892,0.892,0.8933333333333333,0.892,0.8926666666666666,0.8939999999999999,0.8936666666666667,0.8926666666666666,0.8936666666666667,0.8966666666666667,0.8946666666666667,0.8949999999999999,0.8953333333333333,0.8870000000000001,0.8876666666666667,0.8893333333333333,0.8893333333333333,0.8893333333333333,0.8813333333333333,0.8833333333333334,0.8859999999999999,0.8846666666666667,0.885,0.881,0.884,0.8866666666666667,0.8856666666666667,0.8870000000000001,0.8933333333333333,0.8913333333333334,0.891,0.8903333333333334,0.8903333333333334
accuracy_std,0.0186488009742657,0.0189150146121481,0.0179273224126998,0.017102631376487,0.0177325814376938,0.010903618155864,0.0096465307523251,0.0107625895273085,0.0104482853457716,0.0104482853457716,0.0053489355119604,0.0065616732283431,0.0048016200969626,0.0055777335102271,0.0060781941762701,0.0119256958799988,0.0106718737290547,0.0113284303119776,0.0113895663755132,0.0104083299973306,0.008283182426526,0.0076011695006609,0.0069322114476951,0.0079407528330477,0.0072264944628929,0.0103682206766638,0.0067700320038632,0.0086120071218425,0.0075461542817811,0.0072072494368132,0.0082831824265261,0.0095452140421842,0.0093985814532477,0.010041580220928,0.0099023005183419,0.0133020466261565,0.0054006172486732,0.0064117946872237,0.0069121471177759,0.0067700320038633,0.0079582242575422,0.0045030853620354,0.0075461542817811,0.0061913918736688,0.0041499665326628,0.0109290642071699,0.009958246164193,0.0133645467978196,0.0102333876220058,0.0102333876220058
