,n_ensemble,weights,accuracy_mean_split1,accuracy_std_split1,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split1_extreme,accuracy_std_split1_extreme,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split4_extreme,accuracy_std_split4_extreme
150,15,CLD,0.9116700201207244,0.0370049058861875,0.9174245472837022,0.0466046969892237,0.9116297786720322,0.0311128472310134,0.9173843058350102,0.0211552935615667,0.9230181086519114,0.0193784617152488,0.9117102615694164,0.0116277942790522
500,50,CLD,0.917344064386318,0.0370580374404016,0.9174245472837022,0.0368194412076705,0.9259154929577464,0.030997149705088,0.9259154929577464,0.0120206804810458,0.923098591549296,0.0295409648998935,0.9230583501006036,0.0260105017006882
1000,100,CLD,0.923138832997988,0.0293573021173361,0.9145674044265594,0.041533483625326,0.9259557344064386,0.0273586365542862,0.9287726358148892,0.0175021390336638,0.9230583501006036,0.0217362500461428,0.9230583501006036,0.0260105017006882
1500,150,CLD,0.9287726358148892,0.0267299108876146,0.920241448692153,0.0358127980760822,0.920241448692153,0.0258903767465647,0.931629778672032,0.0234475080838289,0.9230583501006036,0.0217362500461428,0.9287726358148892,0.0267299108876146
1990,199,CLD,0.9259154929577464,0.030997149705088,0.920241448692153,0.0358127980760822,0.9174245472837022,0.0272658459044631,0.93158953722334,0.0275650251851767,0.923098591549296,0.0277601835528911,0.9287726358148892,0.0267299108876146
151,15,DCP,0.9145271629778672,0.0404097085930993,0.8974647887323943,0.023288206510799,0.923138832997988,0.0212999512277006,0.9088933601609656,0.0293201829687192,0.9060362173038228,0.0409670498240385,0.90317907444668,0.0231892548345554
501,50,DCP,0.9173843058350102,0.0309475447702838,0.9145674044265594,0.0223727617011593,0.9145271629778672,0.0267315768640838,0.920281690140845,0.0188058283096093,0.9174245472837022,0.0253255905471007,0.908933601609658,0.0232046129988587
1001,100,DCP,0.9173843058350102,0.0211552935615667,0.9146076458752516,0.0299314288523303,0.9117102615694164,0.0273395409207093,0.920281690140845,0.0188058283096093,0.9173843058350102,0.0309475447702838,0.920281690140845,0.0236165368135034
1501,150,DCP,0.9145271629778672,0.0175046832686085,0.9174245472837022,0.0272658459044631,0.9145674044265594,0.0223727617011593,0.9203219315895372,0.0254242689423071,0.9145674044265594,0.0317922089161718,0.920281690140845,0.0326794261378044
1991,199,DCP,0.9117102615694164,0.0273395409207093,0.920241448692153,0.0258903767465647,0.9173843058350102,0.0211552935615667,0.9174647887323945,0.0229400083481406,0.9145674044265594,0.0317922089161718,0.9174245472837022,0.0272658459044631
152,15,F1,0.9203219315895372,0.0368873849105148,0.9060362173038228,0.0370429038049889,0.9117505030181088,0.033809583015465,0.9174245472837022,0.043195779104882,0.9117102615694164,0.0324587884360266,0.9116700201207244,0.0255944788061778
502,50,F1,0.9146076458752516,0.0263022584674596,0.9117505030181088,0.033809583015465,0.9146076458752516,0.0281753370310912,0.9288128772635816,0.0284252502256368,0.9174245472837022,0.0253255905471007,0.923098591549296,0.0215523859911291
1002,100,F1,0.920281690140845,0.0236165368135034,0.9146076458752516,0.0388347181153834,0.923138832997988,0.0293573021173361,0.9259557344064386,0.0273586365542862,0.923098591549296,0.0215523859911291,0.923138832997988,0.0293573021173361
1502,150,F1,0.923138832997988,0.0293573021173361,0.9146076458752516,0.0388347181153834,0.920281690140845,0.0326794261378044,0.9259557344064386,0.0273586365542862,0.923098591549296,0.0312203366981086,0.9145674044265594,0.0317922089161718
1992,199,F1,0.923138832997988,0.0293573021173361,0.9174245472837022,0.0368194412076705,0.920281690140845,0.0326794261378044,0.9259557344064386,0.0273586365542862,0.923098591549296,0.0312203366981086,0.9174245472837022,0.0368194412076705
153,15,Hostility,0.9117102615694164,0.0273395409207093,0.8946478873239437,0.0433349677285796,0.9088933601609656,0.0370118523037125,0.9202012072434608,0.0344700953719351,0.903138832997988,0.0155975201050139,0.923098591549296,0.0161376488144201
503,50,Hostility,0.9174245472837022,0.0368194412076705,0.9145674044265594,0.0389993413970309,0.9145271629778672,0.0364255693105765,0.928692152917505,0.0304477156179957,0.9146076458752516,0.0220845459051344,0.9174647887323945,0.0270245372886535
1003,100,Hostility,0.9117505030181086,0.0380684955397401,0.9146076458752516,0.0388347181153834,0.9174245472837022,0.0368194412076705,0.9202012072434608,0.0260381142427337,0.9145674044265594,0.0317922089161718,0.9259557344064386,0.0233326672597983
1503,150,Hostility,0.9174245472837022,0.0368194412076705,0.9146076458752516,0.0388347181153834,0.9174245472837022,0.0368194412076705,0.9230583501006036,0.0217362500461428,0.9202012072434608,0.0313704613019516,0.923098591549296,0.0215523859911291
1993,199,Hostility,0.920241448692153,0.0358127980760822,0.9174245472837022,0.0368194412076705,0.9174245472837022,0.0368194412076705,0.9259154929577464,0.0212277932957476,0.923098591549296,0.0215523859911291,0.920241448692153,0.0258903767465647
154,15,LSC,0.9060764587525152,0.0407859043578993,0.9146478873239436,0.0435961822027592,0.9145271629778672,0.0349968753358507,0.9173843058350102,0.0467144551849541,0.9004426559356137,0.0477983465683317,0.9117102615694164,0.0308469144390197
504,50,LSC,0.9146076458752516,0.0388347181153834,0.9117907444668008,0.0417126928740736,0.9146076458752516,0.0437755479281232,0.920241448692153,0.0358127980760822,0.9145271629778672,0.0364255693105765,0.9146076458752516,0.0388347181153834
1004,100,LSC,0.9117907444668008,0.0417126928740736,0.9146076458752516,0.0388347181153834,0.9174647887323945,0.0393274986018443,0.9259154929577464,0.0275089377691429,0.9174245472837022,0.0323967406055843,0.9146076458752516,0.0388347181153834
1504,150,LSC,0.9174245472837022,0.0368194412076705,0.9146076458752516,0.0388347181153834,0.9146076458752516,0.0388347181153834,0.9259557344064386,0.0273586365542862,0.9173843058350102,0.0309475447702838,0.9174245472837022,0.0368194412076705
1994,199,LSC,0.9174245472837022,0.0368194412076705,0.9146076458752516,0.0388347181153834,0.9174245472837022,0.0368194412076705,0.9288128772635816,0.0265697955216733,0.9173843058350102,0.0309475447702838,0.920241448692153,0.0358127980760822
155,15,N1,0.9088531187122736,0.0237863217165243,0.9116700201207244,0.0421607201664265,0.9059557344064386,0.0373258689107389,0.9144869215291752,0.0248924344473181,0.9145674044265594,0.0450683116062142,0.9145271629778672,0.0364255693105765
505,50,N1,0.9174245472837022,0.0339350794634703,0.9174245472837022,0.0368194412076705,0.920281690140845,0.0384201530189865,0.923138832997988,0.0293573021173361,0.923098591549296,0.0215523859911291,0.9202012072434608,0.0313704613019516
1005,100,N1,0.9174245472837022,0.0272658459044631,0.9174245472837022,0.0272658459044631,0.9146076458752516,0.0388347181153834,0.9174245472837022,0.0368194412076705,0.9174245472837022,0.0368194412076705,0.9230583501006036,0.0358997367216068
1505,150,N1,0.9173843058350102,0.0211552935615667,0.923098591549296,0.0215523859911291,0.9174245472837022,0.0368194412076705,0.9174245472837022,0.0368194412076705,0.9173843058350102,0.0408905397567021,0.920241448692153,0.0358127980760822
1995,199,N1,0.9173843058350102,0.0211552935615667,0.9287726358148892,0.0267299108876146,0.9146076458752516,0.0388347181153834,0.920241448692153,0.0358127980760822,0.9230583501006036,0.0358997367216068,0.920241448692153,0.0358127980760822
156,15,N2,0.931629778672032,0.0292559068278666,0.9116700201207244,0.0255944788061778,0.9145271629778672,0.0364255693105764,0.9116700201207244,0.0355994697055879,0.9116700201207244,0.046751359234335,0.9002816901408451,0.0267335456115151
506,50,N2,0.920281690140845,0.0236165368135034,0.920281690140845,0.0236165368135034,0.9145674044265594,0.0317922089161718,0.920241448692153,0.0411183629458222,0.920241448692153,0.0358127980760822,0.917344064386318,0.0310666199260248
1006,100,N2,0.9259154929577464,0.030997149705088,0.923138832997988,0.0293573021173361,0.9174245472837022,0.0368194412076705,0.9259557344064386,0.0308638401169165,0.9174245472837022,0.0368194412076705,0.9173843058350102,0.0309475447702838
