,150,500,1000,1500,1590,151,501,1001,1501,1591,152,502,1002,1502,1592,153,503,1003,1503,1593,154,504,1004,1504,1594,155,505,1005,1505,1595,156,506,1006,1506,1596,157,507,1007,1507,1597,158,508,1008,1508,1598,159,509,1009,1509,1599
n_ensemble,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159
weights,CLD,CLD,CLD,CLD,CLD,DCP,DCP,DCP,DCP,DCP,F1,F1,F1,F1,F1,Hostility,Hostility,Hostility,Hostility,Hostility,LSC,LSC,LSC,LSC,LSC,N1,N1,N1,N1,N1,N2,N2,N2,N2,N2,TD_U,TD_U,TD_U,TD_U,TD_U,Uniform,Uniform,Uniform,Uniform,Uniform,kDN,kDN,kDN,kDN,kDN
accuracy_mean,0.686,0.6910000000000001,0.689,0.689,0.688,0.694,0.6990000000000001,0.71,0.7030000000000001,0.706,0.67,0.654,0.6599999999999999,0.667,0.666,0.6900000000000001,0.694,0.6910000000000001,0.694,0.697,0.67,0.6759999999999999,0.677,0.678,0.678,0.681,0.687,0.683,0.679,0.681,0.693,0.689,0.683,0.675,0.6769999999999999,0.654,0.663,0.661,0.653,0.653,0.657,0.663,0.664,0.662,0.664,0.678,0.696,0.6890000000000001,0.6900000000000001,0.6890000000000001
accuracy_std,0.0155724115023973,0.0119373363863132,0.0089442719099991,0.0108397416943393,0.0109544511501032,0.0290258505473999,0.0272488531868774,0.0237170824512628,0.0256417628099161,0.0292403830344269,0.0344601218802255,0.0395916657896582,0.0344601218802255,0.0371819848851563,0.0384707681233426,0.013693063937629,0.0134164078649987,0.0216217483104396,0.0155724115023974,0.0144048602908878,0.03372684390808,0.0307001628660174,0.0325192250830181,0.0313448560373149,0.033466401061363,0.032672618505409,0.0270647372054487,0.0219658826364887,0.0227486263321546,0.0238222584991431,0.0294957624075052,0.0348926926447357,0.0279732014613987,0.0291547594742265,0.0303315017762061,0.0356019662378357,0.0303315017762061,0.0426321474945844,0.0371819848851564,0.036844266853881,0.0317411404962077,0.042661458015403,0.0330529877620768,0.0309434968935315,0.0320936130717624,0.0201866292381863,0.0185067555233216,0.0155724115023974,0.0145773797371131,0.0138744369255115
