,n_ensemble,weights,accuracy_mean_split1,accuracy_std_split1,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split1_extreme,accuracy_std_split1_extreme,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split4_extreme,accuracy_std_split4_extreme
153,15,Hostility,0.9727272727272728,0.0093850577440167,0.9714285714285716,0.0098478901870799,0.9675324675324676,0.009558182755766,0.9727272727272728,0.0084664966301333,0.9675324675324676,0.0078042235399653,0.971861471861472,0.0070137886346405
503,50,Hostility,0.9731601731601732,0.0072760763263946,0.9753246753246751,0.0054328573151563,0.9744588744588744,0.0056026749374652,0.9722943722943724,0.0089768144386699,0.9727272727272728,0.0066008444510722,0.974025974025974,0.0076526707920622
1003,100,Hostility,0.9735930735930736,0.0070802715297818,0.9757575757575758,0.0061981909364833,0.9744588744588744,0.0078640268937597,0.971861471861472,0.0100363836531338,0.974025974025974,0.0061221366336497,0.974025974025974,0.00795288877527
1503,150,Hostility,0.971861471861472,0.0073401839644212,0.9761904761904764,0.0063105539987503,0.974025974025974,0.0070137886346405,0.9727272727272728,0.0077439583636356,0.9744588744588744,0.0065652601247199,0.9748917748917748,0.0072760763263946
1993,199,Hostility,0.9722943722943724,0.0067413036806915,0.9744588744588744,0.0060062497513037,0.9753246753246751,0.0066008444510722,0.9744588744588744,0.0078640268937597,0.9731601731601732,0.0077439583636356,0.9748917748917748,0.0066008444510722
154,15,LSC,0.9722943722943724,0.0060062497513037,0.9709956709956712,0.004488407219335,0.9688311688311688,0.0077439583636356,0.9722943722943724,0.0080115824776284,0.971861471861472,0.0068447568401913,0.9731601731601732,0.0111003302207429
504,50,LSC,0.9744588744588744,0.0058079687727267,0.9748917748917748,0.0044884072193349,0.9744588744588744,0.0046925288720083,0.9761904761904764,0.0082421786859999,0.9753246753246751,0.0058481628078382,0.9770562770562772,0.0062358702557956
1004,100,LSC,0.9753246753246751,0.0058481628078382,0.9753246753246751,0.0049830581961997,0.9761904761904764,0.0055184193870051,0.9766233766233766,0.0075602810374774,0.9731601731601732,0.0052128115059706,0.9770562770562772,0.0058481628078382
1504,150,LSC,0.9748917748917748,0.0062358702557956,0.974025974025974,0.0055184193870051,0.9753246753246751,0.0054328573151563,0.9766233766233766,0.007713649212643,0.974025974025974,0.0061221366336497,0.9766233766233766,0.0067413036806915
1994,199,LSC,0.9744588744588744,0.0067413036806915,0.9744588744588744,0.0056026749374652,0.9757575757575758,0.0046925288720083,0.9757575757575758,0.0061981909364832,0.9744588744588744,0.0051676780893131,0.9761904761904764,0.0063105539987503
155,15,N1,0.9670995670995672,0.0098478901870799,0.9727272727272728,0.0069466694960524,0.9675324675324676,0.0093098758301327,0.9705627705627704,0.0074353091070639,0.97012987012987,0.0070802715297819,0.9696969696969696,0.0055184193870052
505,50,N1,0.9727272727272728,0.006045125560073,0.971861471861472,0.0071788415375657,0.971861471861472,0.0074980554440211,0.9727272727272728,0.0062358702557956,0.9757575757575758,0.0065652601247199,0.9753246753246751,0.0066008444510722
1005,100,N1,0.9727272727272728,0.0091320446362463,0.9731601731601732,0.0075912025613637,0.9757575757575758,0.0035566399837998,0.9727272727272728,0.0069466694960524,0.9744588744588744,0.005167678089313,0.9748917748917748,0.0056443310867555
1505,150,N1,0.9731601731601732,0.0077439583636356,0.9731601731601732,0.0072760763263946,0.9748917748917748,0.0044884072193349,0.9735930735930736,0.0060062497513037,0.9735930735930736,0.0080115824776284,0.974025974025974,0.0040494127562488
1995,199,N1,0.9735930735930736,0.00897681443867,0.9744588744588744,0.0075602810374774,0.9748917748917748,0.0042193914912592,0.9727272727272728,0.0072760763263946,0.9731601731601732,0.0060451255600731,0.9753246753246751,0.0064209510710785
156,15,N2,0.9731601731601732,0.0080407686671024,0.9748917748917748,0.0072760763263946,0.9696969696969696,0.0136895136803825,0.971861471861472,0.0096799479545445,0.97012987012987,0.0060062497513037,0.9748917748917748,0.0054328573151563
506,50,N2,0.9757575757575758,0.0081564691261544,0.9753246753246751,0.0096314266066177,0.9757575757575758,0.007713649212643,0.9783549783549784,0.0059277333063329,0.9722943722943724,0.0061981909364833,0.9757575757575758,0.0060062497513037
1006,100,N2,0.9761904761904764,0.0059277333063329,0.977922077922078,0.0080115824776284,0.9753246753246751,0.0058481628078382,0.9766233766233766,0.0067413036806915,0.9757575757575758,0.0046925288720084,0.9748917748917748,0.0056443310867555
1506,150,N2,0.9761904761904764,0.0074980554440211,0.9774891774891774,0.0081851387018134,0.9770562770562772,0.0056443310867555,0.9783549783549784,0.0066714437261568,0.9761904761904764,0.00530192585018,0.9748917748917748,0.0069466694960525
1996,199,N2,0.9766233766233766,0.0060062497513037,0.9766233766233766,0.0070802715297818,0.9753246753246751,0.0069466694960524,0.9770562770562772,0.0069466694960524,0.9757575757575758,0.0065652601247199,0.9748917748917748,0.0072760763263946
157,15,TD_U,0.9735930735930736,0.0063843641574686,0.9714285714285712,0.0080115824776284,0.974025974025974,0.0059277333063329,0.9709956709956712,0.0060451255600731,0.9722943722943724,0.0049358243510784,0.974025974025974,0.0066714437261569
507,50,TD_U,0.9748917748917748,0.0054328573151563,0.9731601731601732,0.0072760763263946,0.974025974025974,0.0071788415375657,0.9753246753246751,0.0066008444510722,0.974025974025974,0.0055184193870051,0.9748917748917748,0.0066008444510722
1007,100,TD_U,0.9753246753246751,0.0049830581961997,0.9761904761904764,0.0063105539987503,0.9748917748917748,0.0058481628078382,0.974025974025974,0.0055184193870051,0.974025974025974,0.0055184193870051,0.9735930735930736,0.0065652601247199
1507,150,TD_U,0.9748917748917748,0.0064209510710784,0.9761904761904764,0.0071788415375657,0.9753246753246751,0.0071132799675995,0.9735930735930736,0.0061981909364832,0.9757575757575758,0.0046925288720084,0.9748917748917748,0.0067759635681811
1997,199,TD_U,0.9753246753246751,0.0066008444510722,0.9757575757575758,0.007713649212643,0.9744588744588744,0.007713649212643,0.9744588744588744,0.0046925288720083,0.9761904761904764,0.00530192585018,0.974025974025974,0.0061221366336497
158,15,Uniform,0.9692640692640692,0.007713649212643,0.97012987012987,0.0070802715297818,0.971861471861472,0.0070137886346405,0.9761904761904764,0.0045916024752373,0.9705627705627704,0.0066008444510722,0.97012987012987,0.0074037365266177
508,50,Uniform,0.9727272727272728,0.0075912025613637,0.9735930735930736,0.0070802715297818,0.9757575757575758,0.0044359094224933,0.9731601731601732,0.0060451255600731,0.9731601731601732,0.0060451255600731,0.9727272727272728,0.0056443310867555
1008,100,Uniform,0.9731601731601732,0.0067759635681811,0.9731601731601732,0.0081851387018134,0.974025974025974,0.0061221366336497,0.9735930735930736,0.0067413036806915,0.9735930735930736,0.0056026749374652,0.9731601731601732,0.0087388005360114
1508,150,Uniform,0.9735930735930736,0.0074037365266177,0.9727272727272728,0.0075912025613637,0.9744588744588744,0.0081564691261544,0.9722943722943724,0.0070802715297819,0.974025974025974,0.0061221366336497,0.9731601731601732,0.0077439583636356
1998,199,Uniform,0.974025974025974,0.0071788415375657,0.9722943722943724,0.0081564691261544,0.9731601731601732,0.0066008444510722,0.9731601731601732,0.0072760763263946,0.974025974025974,0.0061221366336497,0.9744588744588744,0.0074037365266178
159,15,kDN,0.967965367965368,0.0080115824776284,0.9675324675324676,0.0068447568401912,0.9714285714285716,0.0072438097535417,0.9683982683982684,0.0049830581961997,0.9709956709956712,0.0084664966301332,0.9748917748917748,0.0072760763263946
509,50,kDN,0.9722943722943724,0.0088453752128582,0.9735930735930736,0.0067413036806915,0.9748917748917748,0.0062358702557956,0.9709956709956712,0.0049830581961997,0.9731601731601732,0.0081851387018134,0.9748917748917748,0.0084664966301333
1009,100,kDN,0.974025974025974,0.0076526707920622,0.974025974025974,0.0085216535433028,0.9748917748917748,0.0052128115059707,0.9722943722943724,0.0056026749374652,0.9744588744588744,0.0051676780893131,0.9753246753246751,0.0056443310867555
1509,150,kDN,0.9744588744588744,0.0061981909364832,0.9744588744588744,0.0080115824776284,0.9748917748917748,0.0052128115059707,0.9727272727272728,0.0054328573151562,0.9753246753246751,0.0052128115059707,0.9753246753246751,0.0064209510710785
1999,199,kDN,0.9753246753246751,0.0056443310867555,0.974025974025974,0.0073401839644212,0.9757575757575758,0.0058079687727267,0.9744588744588744,0.0049358243510785,0.9748917748917748,0.0058481628078382,0.9744588744588744,0.0061981909364832
