,n_ensemble,weights,accuracy_mean_split1,accuracy_std_split1,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split1_extreme,accuracy_std_split1_extreme,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split4_extreme,accuracy_std_split4_extreme
1992,199,F1,0.9890776376907764,0.0143248335599576,0.9905321831453218,0.0101701000161824,0.9912594558725946,0.0091444165157638,0.9905348374253484,0.0124967495153981,0.9912647644326475,0.0104783499093595,0.9905321831453218,0.011682841502769
153,15,Hostility,0.983251493032515,0.0163817923947245,0.9839787657597876,0.0132604579974546,0.9854386197743862,0.0152088462093674,0.9832488387524884,0.0119418577544231,0.9868931652289316,0.0165875954051936,0.984708692767087,0.0152983914276562
503,50,Hostility,0.983981420039814,0.0151234170189692,0.9868931652289316,0.0122222519819395,0.9854359654943596,0.0138477620008722,0.9868931652289316,0.0122222519819395,0.9876257465162576,0.0165861326865083,0.9854386197743862,0.0152088462093674
1003,100,Hostility,0.9868958195089584,0.0151304368726676,0.9868931652289316,0.0122222519819395,0.986165892501659,0.0137004231747028,0.9854359654943596,0.0138477620008722,0.9868958195089584,0.0142228846637571,0.986165892501659,0.0137004231747028
1503,150,Hostility,0.9868958195089584,0.0151304368726676,0.9868931652289316,0.0122222519819395,0.9868931652289316,0.0122222519819395,0.986165892501659,0.0137004231747028,0.986165892501659,0.0134551728794587,0.986165892501659,0.0137004231747028
1993,199,Hostility,0.9868958195089584,0.0151304368726676,0.986165892501659,0.0137004231747028,0.9868931652289316,0.0122222519819395,0.986165892501659,0.0137004231747028,0.986165892501659,0.0134551728794587,0.986165892501659,0.0137004231747028
154,15,LSC,0.9868931652289316,0.0157779523019956,0.9861658925016588,0.0171427390095017,0.986885202388852,0.00709305993373,0.9876257465162576,0.0149066171719471,0.986165892501659,0.0155110978705378,0.9890776376907764,0.0112188240714115
504,50,LSC,0.9868931652289316,0.0142359680776725,0.9883503649635036,0.0124470395202139,0.9868958195089584,0.0151304368726676,0.9898075646980756,0.0139462020648592,0.9898075646980756,0.012174381310701,0.9890776376907764,0.0126063422444796
1004,100,LSC,0.9868931652289316,0.0142359680776725,0.9876230922362308,0.0137580822896434,0.9868958195089584,0.0151304368726676,0.9876230922362308,0.0137580822896434,0.9890776376907764,0.0112188240714115,0.9898075646980756,0.0107311559982453
1504,150,LSC,0.9868931652289316,0.0142359680776725,0.9868958195089584,0.0151304368726676,0.9868958195089584,0.0151304368726676,0.9890776376907764,0.0126063422444796,0.9912621101526212,0.009490645385115,0.9898075646980756,0.0107311559982453
1994,199,LSC,0.9868931652289316,0.0142359680776725,0.9876230922362308,0.0137580822896434,0.9868958195089584,0.0151304368726676,0.9890776376907764,0.0126063422444796,0.9905348374253484,0.0107934853945795,0.9890776376907764,0.0126063422444796
155,15,N1,0.9868878566688786,0.0101667890612842,0.9883503649635036,0.0094086664372358,0.9817942932979428,0.0143130447640828,0.9854386197743862,0.0120544697973478,0.98835301924353,0.0121727955946393,0.984708692767087,0.0124379233515317
505,50,N1,0.9883477106834772,0.0104208762895776,0.9861632382216324,0.0110323002837347,0.9861632382216324,0.0134688222421044,0.9890802919708028,0.0136095940362685,0.9868931652289316,0.0116749880565158,0.986890510948905,0.0110935902820445
1005,100,N1,0.9876204379562044,0.0116762280682545,0.9861632382216324,0.0110323002837347,0.9868931652289316,0.0130139616320111,0.9883503649635036,0.0129598820405946,0.986890510948905,0.0110935902820445,0.986890510948905,0.0110935902820445
1505,150,N1,0.9876204379562044,0.0116762280682545,0.986890510948905,0.0110935902820445,0.9876204379562044,0.0116762280682545,0.9876204379562044,0.0132666394912012,0.986890510948905,0.0110935902820445,0.986890510948905,0.0110935902820445
1995,199,N1,0.9868931652289316,0.0130139616320111,0.986890510948905,0.0110935902820445,0.9876204379562044,0.0116762280682545,0.9876177836761778,0.0113891657876948,0.9876204379562044,0.0116762280682545,0.986890510948905,0.0110935902820445
156,15,N2,0.9883450564034504,0.0097631125208234,0.9876204379562044,0.0132666394912011,0.9876204379562044,0.0132666394912012,0.9876204379562044,0.0104735204254659,0.9876204379562044,0.0161924635285068,0.9883477106834772,0.0119017861635281
506,50,N2,0.9890776376907764,0.0126063422444796,0.9898049104180492,0.0129692017082965,0.9868931652289316,0.0146848285347495,0.9868931652289316,0.0130139616320111,0.9890802919708028,0.0136095940362685,0.9898022561380224,0.009424322971073
1006,100,N2,0.9876204379562044,0.0132666394912012,0.9876204379562044,0.0132666394912012,0.9883503649635036,0.0139498463900277,0.9876177836761778,0.0098313399951344,0.9890776376907764,0.0126063422444796,0.9905321831453218,0.0101701000161824
1506,150,N2,0.9890776376907764,0.0126063422444796,0.9883503649635036,0.0139498463900277,0.9883503649635036,0.0139498463900277,0.9883450564034506,0.0100984297811129,0.9883503649635036,0.0124470395202139,0.9905321831453218,0.0091430970461519
1996,199,N2,0.9883477106834772,0.0119017861635281,0.9883503649635036,0.0139498463900277,0.9883503649635036,0.0139498463900277,0.986890510948905,0.0110935902820445,0.9890776376907764,0.0126063422444796,0.9898049104180492,0.010103686974127
157,15,TD_U,0.991256801592568,0.0094896283368352,0.9883477106834772,0.0094135492134077,0.98907498341075,0.0109290378959388,0.9876177836761778,0.0113891657876948,0.9934439283344392,0.0078877514694156,0.9905295288652952,0.0070961023598561
507,50,TD_U,0.9898049104180492,0.0086858976894676,0.9912647644326475,0.0104783499093595,0.9905321831453218,0.0101701000161824,0.9898049104180492,0.0100941121285448,0.99271400132714,0.0099767921520728,0.9912621101526212,0.009490645385115
1007,100,TD_U,0.9898049104180492,0.010103686974127,0.9912621101526212,0.009490645385115,0.9890776376907764,0.0112188240714115,0.9905321831453218,0.0087630623950711,0.9919893828798936,0.0083026880519115,0.9898049104180492,0.0113371412385521
1507,150,TD_U,0.9905321831453218,0.0101701000161824,0.9905348374253484,0.0094896283368352,0.9883477106834772,0.0104208762895776,0.9905321831453218,0.0087630623950711,0.9927166556071664,0.008539372043122,0.9898049104180492,0.0113371412385521
1997,199,TD_U,0.9905321831453218,0.0101701000161824,0.9905348374253484,0.0094896283368352,0.9890776376907764,0.0112188240714115,0.9905321831453218,0.0087630623950711,0.9927166556071664,0.008539372043122,0.9905321831453218,0.0101701000161824
158,15,Uniform,0.9876204379562044,0.0104735204254659,0.9854359654943596,0.0138477620008722,0.9861605839416058,0.008681186915298,0.9876177836761778,0.0127543817245492,0.9890802919708028,0.0120644779557357,0.9890749834107496,0.0092709702175288
508,50,Uniform,0.9883477106834772,0.0119017861635281,0.9876204379562044,0.0132666394912012,0.9876177836761778,0.0113891657876948,0.9861632382216324,0.0110323002837347,0.9861632382216324,0.0141792275010206,0.9876204379562044,0.0132666394912012
1008,100,Uniform,0.9876177836761778,0.0113891657876948,0.9868931652289316,0.0130139616320111,0.986890510948905,0.0110935902820445,0.9876177836761778,0.0098313399951344,0.9876204379562044,0.0132666394912012,0.9876204379562044,0.0116762280682545
1508,150,Uniform,0.986890510948905,0.012756847840806,0.9861632382216324,0.0124406390828671,0.9876177836761778,0.0113891657876948,0.9876177836761778,0.0098313399951344,0.9883450564034504,0.0100984297811129,0.9868931652289316,0.0130139616320111
1998,199,Uniform,0.9876204379562044,0.0116762280682545,0.9861632382216324,0.0124406390828671,0.9876177836761778,0.0113891657876948,0.986890510948905,0.0110935902820445,0.9876177836761778,0.0113891657876948,0.9868931652289316,0.0130139616320111
159,15,kDN,0.986890510948905,0.0091322682756405,0.9854412740544128,0.01800245738479,0.9876177836761778,0.0098313399951344,0.9898049104180492,0.0113371412385521,0.9854359654943596,0.0147652769231405,0.9861632382216324,0.0118932613227214
509,50,kDN,0.9883450564034506,0.0086909149721035,0.9854359654943596,0.0138477620008722,0.9876177836761778,0.0098313399951344,0.9898075646980756,0.012174381310701,0.9876177836761778,0.0098313399951344,0.9876204379562044,0.0116762280682545
1009,100,kDN,0.9876177836761778,0.0098313399951344,0.9868931652289316,0.0130139616320111,0.9876177836761778,0.0098313399951344,0.9876230922362308,0.0153481536356702,0.9861658925016588,0.0129619415030219,0.9883477106834772,0.0119017861635281
1509,150,kDN,0.9876177836761778,0.0098313399951344,0.9854386197743862,0.0158520899842772,0.9876177836761778,0.0098313399951344,0.9883503649635036,0.0139498463900277,0.9861632382216324,0.0124406390828671,0.9876204379562044,0.0132666394912012
1999,199,kDN,0.986890510948905,0.0110935902820445,0.9861658925016588,0.0144111536323559,0.9876177836761778,0.0098313399951344,0.9883503649635036,0.0139498463900277,0.9876177836761778,0.0113891657876948,0.9883477106834772,0.0119017861635281
