,n_ensemble,weights,accuracy_mean_split1,accuracy_std_split1,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split1_extreme,accuracy_std_split1_extreme,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split4_extreme,accuracy_std_split4_extreme
150,15,CLD,0.95,0.0239211668240121,0.9446666666666668,0.0189443629845104,0.95,0.0139443337755679,0.9506666666666668,0.0144144988736263,0.9486666666666668,0.016766368453279,0.952,0.0164316767251549
500,50,CLD,0.9493333333333334,0.0238513917599977,0.9506666666666668,0.0155277529318027,0.9493333333333334,0.0167332005306815,0.9506666666666664,0.0203306009093025,0.9493333333333334,0.0178574603146385,0.9486666666666668,0.0146439217576591
1000,100,CLD,0.9493333333333334,0.0220353251747178,0.9513333333333334,0.0177325814376938,0.9493333333333334,0.0192064803878505,0.9486666666666668,0.0177325814376938,0.9486666666666668,0.0183484785926972,0.9486666666666668,0.0180431581369658
1500,150,CLD,0.9493333333333334,0.0219089023002067,0.9506666666666664,0.0183181755520454,0.9513333333333334,0.017256238807393,0.9473333333333332,0.0196355686333641,0.9486666666666668,0.0170945085399441,0.95,0.0143372087784043
1990,199,CLD,0.9493333333333333,0.0210026453360312,0.9506666666666664,0.0175435964892543,0.95,0.0181046341520003,0.9486666666666668,0.0178885438199983,0.9473333333333332,0.0193505670316,0.95,0.0143372087784043
151,15,DCP,0.9486666666666668,0.017256238807393,0.9453333333333334,0.0160900245148629,0.9473333333333332,0.0157056253191863,0.9446666666666668,0.0132497379429011,0.948,0.017256238807393,0.9493333333333334,0.010903618155864
501,50,DCP,0.9466666666666668,0.0187082869338697,0.9486666666666668,0.0186488009742658,0.9486666666666668,0.0144529889257858,0.95,0.0163299316185545,0.9486666666666668,0.0138644228953902,0.9466666666666668,0.0139443337755679
1001,100,DCP,0.948,0.0153839743456191,0.9473333333333332,0.0175435964892543,0.9493333333333334,0.015165750888103,0.9506666666666664,0.015165750888103,0.9486666666666668,0.016766368453279,0.95,0.0135400640077265
1501,150,DCP,0.9486666666666668,0.015018507101425,0.948,0.0160900245148629,0.9486666666666668,0.0159164485150844,0.95,0.0150923085635623,0.9486666666666668,0.0146439217576591,0.95,0.0135400640077265
1991,199,DCP,0.9493333333333333,0.0158815056660954,0.9486666666666668,0.0165998661306516,0.9493333333333333,0.0147948940141147,0.948,0.015018507101425,0.9493333333333333,0.0155277529318027,0.9493333333333333,0.0147948940141147
152,15,F1,0.9513333333333334,0.0153839743456191,0.95,0.017950549357115,0.9526666666666668,0.0095452140421842,0.9466666666666668,0.0102740233382816,0.948,0.0152023390013218,0.9453333333333334,0.0184992492340154
502,50,F1,0.9513333333333334,0.0155634900399049,0.9466666666666668,0.015986105077709,0.952,0.0142594997574716,0.9513333333333334,0.0157409586041567,0.952,0.0128235893744475,0.9493333333333333,0.0184691935695934
1002,100,F1,0.95,0.0161589328580544,0.9473333333333332,0.0147948940141147,0.95,0.0145296631451355,0.95,0.0137436854187255,0.9486666666666668,0.015018507101425,0.9513333333333334,0.017256238807393
1502,150,F1,0.9486666666666668,0.0170945085399441,0.948,0.0148323969741913,0.9513333333333334,0.0144529889257858,0.9506666666666664,0.015347819244295,0.9466666666666668,0.0164991582276861,0.95,0.0163299316185545
1992,199,F1,0.9493333333333334,0.0160554594383897,0.9493333333333333,0.0144144988736264,0.9506666666666668,0.0151657508881031,0.95,0.0158113883008418,0.948,0.0164316767251549,0.9493333333333333,0.0160554594383897
153,15,Hostility,0.9513333333333334,0.0119256958799989,0.948,0.0189443629845104,0.9513333333333334,0.0146439217576591,0.9473333333333332,0.0125609624542778,0.9513333333333334,0.0195220672857951,0.9513333333333334,0.0160900245148628
503,50,Hostility,0.9513333333333334,0.0138644228953902,0.9513333333333334,0.0132497379429011,0.9506666666666664,0.0144144988736264,0.9526666666666668,0.0168983891408487,0.9533333333333334,0.0171593835683116,0.9533333333333334,0.0150923085635623
1003,100,Hostility,0.9533333333333334,0.0126929551764398,0.9526666666666668,0.0144144988736263,0.952,0.0152023390013218,0.9526666666666668,0.0165663648530522,0.9513333333333334,0.0177325814376938,0.9513333333333334,0.0126051136007926
1503,150,Hostility,0.954,0.0142204860051343,0.9513333333333334,0.0160900245148628,0.9513333333333334,0.0146439217576591,0.9533333333333334,0.0149071198499985,0.952,0.0170945085399441,0.9506666666666664,0.0138242942355518
