,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.8026666666666668,0.0138744369255116
500,50,CLD,0.8019999999999999,0.0137133349538161
1000,100,CLD,0.8019999999999999,0.0137133349538161
1500,150,CLD,0.8019999999999999,0.0137133349538161
1990,199,CLD,0.8019999999999999,0.0137133349538161
151,15,DCP,0.8019999999999999,0.0131444961020869
501,50,DCP,0.8026666666666668,0.0140237893119751
1001,100,DCP,0.8019999999999999,0.013560563737872
1501,150,DCP,0.8019999999999999,0.0142107158315281
1991,199,DCP,0.8019999999999999,0.0142107158315281
152,15,F1,0.8016666666666665,0.0134370962471642
502,50,F1,0.8019999999999999,0.0141617638574987
1002,100,F1,0.8019999999999999,0.0141617638574987
1502,150,F1,0.8019999999999999,0.0141617638574987
1992,199,F1,0.8016666666666665,0.0138944433337776
153,15,Hostility,0.8023333333333333,0.0144625954332777
503,50,Hostility,0.8016666666666665,0.0132811478754243
1003,100,Hostility,0.8016666666666665,0.0132811478754243
1503,150,Hostility,0.8016666666666665,0.0132811478754243
1993,199,Hostility,0.8016666666666665,0.0132811478754243
154,15,LSC,0.8009999999999999,0.0121678081656293
504,50,LSC,0.8019999999999999,0.0126600860098886
1004,100,LSC,0.8023333333333333,0.0141715677796542
1504,150,LSC,0.8023333333333333,0.0141715677796542
1994,199,LSC,0.8023333333333333,0.0141715677796542
155,15,N1,0.805,0.0146723473847158
505,50,N1,0.8026666666666668,0.0140237893119751
1005,100,N1,0.8026666666666668,0.0140237893119751
1505,150,N1,0.8029999999999999,0.0143081173542232
1995,199,N1,0.8026666666666668,0.0140237893119751
156,15,N2,0.8029999999999999,0.0143081173542232
506,50,N2,0.8016666666666665,0.0132811478754243
1006,100,N2,0.8016666666666665,0.0134370962471642
1506,150,N2,0.8016666666666665,0.0134370962471642
1996,199,N2,0.8023333333333333,0.0141715677796542
157,15,TD_U,0.8063333333333332,0.0148791427471104
507,50,TD_U,0.8036666666666668,0.0135605637378719
1007,100,TD_U,0.8049999999999999,0.016372402253657
1507,150,TD_U,0.8046666666666666,0.0162189875009371
1997,199,TD_U,0.8023333333333333,0.0146534030935555
158,15,Uniform,0.8019999999999999,0.013763881881375
508,50,Uniform,0.8029999999999999,0.0147855034108112
1008,100,Uniform,0.8029999999999999,0.0151565900591862
1508,150,Uniform,0.8023333333333333,0.0141715677796542
1998,199,Uniform,0.8023333333333333,0.0141715677796542
159,15,kDN,0.8033333333333333,0.015
509,50,kDN,0.8029999999999999,0.0149257421181587
1009,100,kDN,0.8023333333333333,0.0141715677796542
1509,150,kDN,0.8029999999999999,0.0143081173542232
1999,199,kDN,0.8026666666666668,0.0140237893119751
