,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.4725,0.0008838834764831
500,50,CLD,0.472,0.0014252192813739
1000,100,CLD,0.47225,0.0010458250331676
1500,150,CLD,0.472,0.0014252192813739
1990,199,CLD,0.47225,0.0010458250331676
151,15,DCP,0.47375,0.0017677669529663
501,50,DCP,0.474,0.0024044230077089
1001,100,DCP,0.47375,0.0019764235376052
1501,150,DCP,0.4742499999999999,0.0014252192813739
1991,199,DCP,0.47325,0.0014252192813739
152,15,F1,0.47375,0.0038527587518556
502,50,F1,0.47375,0.0023385358667337
1002,100,F1,0.4742499999999999,0.0041079191812887
1502,150,F1,0.47475,0.0051841103383319
1992,199,F1,0.47475,0.0051841103383319
153,15,Hostility,0.46475,0.015647483823286
503,50,Hostility,0.4684999999999999,0.0125124937562422
1003,100,Hostility,0.4742499999999999,0.0014252192813739
1503,150,Hostility,0.4742499999999999,0.0014252192813739
1993,199,Hostility,0.4742499999999999,0.0014252192813739
154,15,LSC,0.474,0.0024044230077089
504,50,LSC,0.474,0.0024044230077089
1004,100,LSC,0.473,0.0016770509831248
1504,150,LSC,0.473,0.0016770509831248
1994,199,LSC,0.473,0.0016770509831248
155,15,N1,0.47475,0.0022360679774997
505,50,N1,0.475,0.0025
1005,100,N1,0.47575,0.0025920551691659
1505,150,N1,0.47575,0.0025920551691659
1995,199,N1,0.4755,0.0022707377655731
156,15,N2,0.47275,0.0020539595906443
506,50,N2,0.4742499999999999,0.0014252192813739
1006,100,N2,0.474,0.0018540496217738
1506,150,N2,0.474,0.0018540496217738
1996,199,N2,0.474,0.0018540496217738
157,15,TD_U,0.4715,0.0038931028755993
507,50,TD_U,0.4745,0.0032596012026013
1007,100,TD_U,0.47375,0.0026516504294495
1507,150,TD_U,0.4734999999999999,0.0029843340965783
1997,199,TD_U,0.47275,0.0020539595906443
158,15,Uniform,0.4725,0.00125
508,50,Uniform,0.4725,0.00125
1008,100,Uniform,0.4725,0.00125
1508,150,Uniform,0.47275,0.0020539595906443
1998,199,Uniform,0.47225,0.0016298006013006
159,15,kDN,0.4747499999999999,0.0024044230077089
509,50,kDN,0.476,0.0024044230077089
1009,100,kDN,0.4755,0.0024366985862022
1509,150,kDN,0.4755,0.0024366985862022
1999,199,kDN,0.4755,0.0024366985862022
