,150,500,1000,1500,1590,151,501,1001,1501,1591,152,502,1002,1502,1592,153,503,1003,1503,1593,154,504,1004,1504,1594,155,505,1005,1505,1595,156,506,1006,1506,1596,157,507,1007,1507,1597,158,508,1008,1508,1598,159,509,1009,1509,1599
n_ensemble,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159
weights,CLD,CLD,CLD,CLD,CLD,DCP,DCP,DCP,DCP,DCP,F1,F1,F1,F1,F1,Hostility,Hostility,Hostility,Hostility,Hostility,LSC,LSC,LSC,LSC,LSC,N1,N1,N1,N1,N1,N2,N2,N2,N2,N2,TD_U,TD_U,TD_U,TD_U,TD_U,Uniform,Uniform,Uniform,Uniform,Uniform,kDN,kDN,kDN,kDN,kDN
accuracy_mean,0.877,0.8755000000000001,0.875,0.8755000000000001,0.8755000000000001,0.8795,0.8800000000000001,0.8805,0.882,0.8805,0.8789999999999999,0.8825,0.8855000000000001,0.8865000000000001,0.8855000000000001,0.8855000000000001,0.8875,0.8869999999999999,0.8885,0.8885,0.8895,0.889,0.8885,0.8845000000000001,0.885,0.8925000000000001,0.8935000000000001,0.8935000000000001,0.893,0.8935000000000001,0.8905,0.8915,0.8915,0.891,0.8905,0.889,0.889,0.892,0.89,0.8905,0.8815,0.8879999999999999,0.8865000000000001,0.8865000000000001,0.8865000000000001,0.8815,0.8835000000000001,0.8859999999999999,0.885,0.885
accuracy_std,0.0210208230095778,0.0170843495632698,0.01944543648263,0.0170843495632698,0.0170843495632698,0.0250249875124844,0.0257390753524675,0.0233452350598575,0.0254582992362019,0.0252116044709574,0.0183371208208921,0.0175890590993378,0.0149373692462896,0.0139866007306993,0.0148323969741913,0.0225970130769533,0.0221500564333366,0.0252116044709574,0.0240831891575845,0.0240831891575845,0.0302282980003837,0.0269606194290858,0.0233586172535961,0.0201090775521902,0.0203868830378751,0.0205395959064437,0.019088609168821,0.0207364413533277,0.0198746069143517,0.0207364413533277,0.0184898620871005,0.0202021038508369,0.0185067555233217,0.0194935886896179,0.0188248505970167,0.0238877583711825,0.0241479812820865,0.0243284812514057,0.024431025357115,0.0240702098038218,0.0175534896815419,0.02003122562401,0.0160662690130596,0.0142082722383827,0.0130623504776131,0.0258964283251571,0.02770379035439,0.0274203391663925,0.0275567596063107,0.0262202212042538
