,n_ensemble,weights,accuracy_mean_split1,accuracy_std_split1,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split1_extreme,accuracy_std_split1_extreme,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split4_extreme,accuracy_std_split4_extreme
502,50,F1,0.672437417654809,0.0248384372277081,0.665477131564088,0.0366902555500047,0.6628834933182759,0.0171432379961134,0.6689666854884246,0.0311633222490296,0.6645887445887446,0.0385326129183054,0.6715490306794655,0.0350012631494068
1002,100,F1,0.6663354037267081,0.0289250330399203,0.6793826463391681,0.0357747025467634,0.6602672689629212,0.0260236142055377,0.6837229437229437,0.0423356910862328,0.6732956898174289,0.0267686307790377,0.6724336533032185,0.0287659509951316
1502,150,F1,0.6593788819875777,0.0360077063538179,0.6759006211180124,0.0304487228816965,0.6724374176548089,0.0230625627661781,0.6793788819875777,0.0327765570025203,0.6732956898174289,0.0305606102382179,0.675038584603802,0.0306570137438411
1992,199,F1,0.6663466967814794,0.022751546846228,0.6724336533032186,0.0284354768725952,0.6689666854884246,0.0243532507059831,0.6845887445887445,0.0339594704580278,0.6759006211180124,0.0418261994844332,0.673295689817429,0.0299356595846398
153,15,Hostility,0.6750611707133446,0.0161799094080396,0.6620402785620177,0.0161766215447811,0.6672162619988706,0.0342218132682835,0.6472689629211368,0.0264119050505473,0.6741878411443629,0.0198462858132862,0.6541991341991342,0.0356982355051832
503,50,Hostility,0.6820063993977038,0.0280281350635235,0.673322040278562,0.0219178446022311,0.6681046489742142,0.0254282562929202,0.6715979672501412,0.023380476063942,0.671579145492189,0.0226883196132692,0.6854921889704498,0.034979110210457
1003,100,Hostility,0.6741765480895916,0.0229142979734489,0.6750574063617542,0.0189539233227222,0.6724524750611707,0.0298213859830742,0.6846226237530585,0.025816265855359,0.6837530585356673,0.0417455546816054,0.6768003011481272,0.0278004615759988
1503,150,Hostility,0.669836250705816,0.0319920850750619,0.6793939393939394,0.0269053241189985,0.6741878411443629,0.0276133137886387,0.676807829851308,0.0334128229198393,0.6794127611518916,0.0236252554695523,0.6759156785243742,0.0298120562669455
1993,199,Hostility,0.6741765480895916,0.0290934032078948,0.6741803124411819,0.0204549449854295,0.6767890080933558,0.0225255178848063,0.6820214568040656,0.0271273949736146,0.6733333333333333,0.0289782599635416,0.6776623376623376,0.0242319786928787
154,15,LSC,0.6541991341991341,0.0217016444464628,0.6602710333145116,0.0266907174616818,0.6585017880670054,0.0367224976135369,0.6542179559570863,0.0262959513900504,0.655957086391869,0.015315834731803,0.6550461133069829,0.0401421406209533
504,50,LSC,0.667227555053642,0.0137739741418356,0.6733069828722003,0.0375291302763146,0.6776472802559759,0.0264931724707177,0.6750536420101637,0.0381905959280074,0.667227555053642,0.0244161746559934,0.6672237907020515,0.0288989831812572
1004,100,LSC,0.6663542254846602,0.0310832274869244,0.6715678524374177,0.030486555443118,0.6750272915490306,0.0298371837051947,0.6785243741765481,0.0285518220458094,0.6654808959156785,0.0275251977816858,0.6759307359307358,0.0235813470585214
1504,150,LSC,0.6785168454733672,0.0262316450879459,0.6759156785243741,0.02572772043292,0.6750423489553924,0.0318265853665543,0.6811293054771316,0.0322370084470703,0.6776435159043854,0.0237189677339147,0.6785243741765481,0.023863357900013
1994,199,LSC,0.6767664219838133,0.0338567945890554,0.6715640880858272,0.0284454038064229,0.6732956898174289,0.0320697498671937,0.6802522115565595,0.0245080010388038,0.6750348202522115,0.022317520414499,0.6732956898174289,0.0253168960786027
155,15,N1,0.6576435159043854,0.0378855306118385,0.6559495576886881,0.0357891300385841,0.6759269715791455,0.0244302901802549,0.6524449463579899,0.0303620818539862,0.6620365142104273,0.0361205178694986,0.6863354037267081,0.0224248549050132
505,50,N1,0.6733069828722003,0.0236172393303643,0.6863579898362506,0.0355221911396651,0.6646113306982873,0.0459738716301118,0.6593939393939394,0.0332803559700061,0.6733032185206098,0.0436179968664934,0.6759043854696029,0.0296223838385045
1005,100,N1,0.6837191793713533,0.0273029630136153,0.6820063993977037,0.0301404993501243,0.6802672689629212,0.0352464885294216,0.6698287220026351,0.0329482197820356,0.6663542254846602,0.0386712761376146,0.683734236777715,0.0233829888710795
1505,150,N1,0.6915415019762846,0.0290380706772543,0.6793826463391681,0.030806111209743,0.668085827216262,0.0428041301688912,0.6733069828722003,0.0397311961113476,0.6698324863542255,0.0338983502777518,0.6767890080933558,0.0207794270673917
1995,199,N1,0.686342932429889,0.0223122338917992,0.6750348202522115,0.0405183787217353,0.679390175042349,0.0371312309277369,0.6715716167890081,0.0286843918472454,0.6689553924336533,0.0370951795686516,0.6767852437417654,0.0225857040869561
156,15,N2,0.6776585733107472,0.0368183269994001,0.646369282891022,0.0387322845295999,0.6576811594202898,0.0228094026901562,0.6602559759081499,0.0543423701106308,0.662875964615095,0.0457727557965931,0.6602710333145116,0.034423599327784
506,50,N2,0.6724148315452664,0.0388625061227753,0.6611443628834934,0.028280934909817,0.6637568228872577,0.0167631747682129,0.6811368341803125,0.0322993223072038,0.6906945228684359,0.0295032649892084,0.6845849802371541,0.0406989888408572
1006,100,N2,0.6724336533032185,0.0239224047483034,0.6672124976472802,0.0367855718498465,0.6793939393939394,0.0207579092124149,0.6794089968003012,0.0362954922083924,0.6846038019951063,0.0367627624757792,0.6828420854507811,0.0362439221167133
1506,150,N2,0.6733069828722003,0.0247888032917074,0.679390175042349,0.0247615194822719,0.676781479390175,0.0232616164039645,0.6741765480895916,0.0295767053226144,0.681991341991342,0.0277089788499415,0.6871974402409184,0.0411607520273226
1996,199,N2,0.6689666854884246,0.0229546999340004,0.6845962732919254,0.0229073846957822,0.6854658385093167,0.0270582275747631,0.6741765480895916,0.0309814083009739,0.6811217767739507,0.0388261024271254,0.6837191793713533,0.0406549405371474
157,15,TD_U,0.6602635046113308,0.0355780750956409,0.6698437794089968,0.0363351524278275,0.6671974402409184,0.0464344582673874,0.6567890080933558,0.0533824399910578,0.6585507246376812,0.0332797300572317,0.6524524750611708,0.034504749765922
507,50,TD_U,0.6863391680782985,0.0240002117098934,0.6811405985319029,0.0238289476777179,0.6680971202710333,0.0294900400367553,0.6689704498400151,0.0342970458681542,0.6602823263692829,0.0292439589783146,0.6785055524185959,0.037092351231461
1007,100,TD_U,0.6854808959156785,0.0273885443180013,0.6854733672124976,0.0225772984570198,0.6733069828722003,0.0336798684662144,0.6724411820063994,0.0468265278782992,0.6680933559194429,0.0401200382403255,0.6759043854696029,0.0368717671420478
1507,150,TD_U,0.6785206098249577,0.0284324549439267,0.6785206098249577,0.0329014676501445,0.6689553924336533,0.030525693156645,0.6732994541690194,0.0475837876612458,0.681983813288161,0.0402894806754829,0.6793864106907586,0.0328458076850075
1997,199,TD_U,0.6837304724261246,0.0232346258143407,0.6733145115753811,0.0306569935216267,0.672437417654809,0.031393757368655,0.6776585733107472,0.0410658259076462,0.6785017880670055,0.0424666294923741,0.6793864106907586,0.0372928457648437
158,15,Uniform,0.6593864106907585,0.029439652458329,0.6663655185394315,0.0195260522017042,0.6550574063617542,0.0326322317380423,0.664626388104649,0.0389447474601674,0.6672200263504612,0.0180936262122003,0.6455373611895351,0.0308056713461378
508,50,Uniform,0.6689553924336533,0.035666266877502,0.6715527950310559,0.0273905296998953,0.6663542254846602,0.0389149224564827,0.6724449463579899,0.0405186834196333,0.6732994541690194,0.0241204723928695,0.6602672689629211,0.0384789701372256
1008,100,Uniform,0.6689478637304724,0.0421651770773294,0.6767626576322228,0.0284296115085304,0.6733107472237907,0.0326418233158062,0.6759269715791455,0.0285347224034033,0.6724449463579898,0.0193706753454377,0.6689553924336533,0.0297415359974496
1508,150,Uniform,0.6671974402409184,0.0429447278699704,0.6854583098061359,0.0276622173447214,0.6733107472237907,0.0233589352949523,0.6733069828722003,0.0332562498243244,0.6715603237342368,0.0302591034367651,0.6733032185206098,0.0255908694577916
1998,199,Uniform,0.6706794654620742,0.0423182907571283,0.6845962732919254,0.0258171495564228,0.6785243741765481,0.0185099095101806,0.6715565593826464,0.0322630994099894,0.6689516280820629,0.0373822682247471,0.6750536420101637,0.0209219422254645
159,15,kDN,0.6568115942028985,0.0256689538175227,0.6628609072087334,0.031157279674811,0.6498400150574064,0.0367695626955981,0.6846301524562394,0.0375102940940021,0.6802559759081499,0.0148346739341686,0.6576585733107472,0.0359630127276781
509,50,kDN,0.6811067193675889,0.0280874471121644,0.6732919254658385,0.0453990107244835,0.6663617541878412,0.0312984312915014,0.6915565593826464,0.0271858796615057,0.6872087332956898,0.02269295888031,0.674180312441182,0.0490232791743985
1009,100,kDN,0.682849614153962,0.0363146575527515,0.6828533785055524,0.0263183134542961,0.6724449463579899,0.023149591630068,0.6906757011104837,0.0303454448528641,0.684618859401468,0.0136890504545965,0.6741727837380012,0.0382544333492829
1509,150,kDN,0.6880782985130811,0.0296204499806025,0.6750310559006211,0.0288315193870442,0.6724449463579898,0.0260322978289866,0.6837380011293055,0.027077350854798,0.685484660267269,0.0097550776501571,0.6767664219838132,0.0417342266951445
1999,199,kDN,0.6872124976472802,0.0275345033929105,0.6741765480895916,0.0180714509365075,0.676781479390175,0.0295282178969123,0.6863354037267081,0.0309283093280083,0.6872200263504611,0.0073030482487038,0.6741690193864107,0.0312159482650129
