,n_ensemble,weights,accuracy_mean_split1,accuracy_std_split1,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split1_extreme,accuracy_std_split1_extreme,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split4_extreme,accuracy_std_split4_extreme
150,15,CLD,0.7153333333333334,0.0057312496213498,0.7101666666666666,0.0072504789113853,0.7163333333333333,0.0071589105316382,0.7198333333333333,0.0122531175171419,0.7135,0.0069071219283673,0.7083333333333333,0.004750730937913
500,50,CLD,0.7191666666666666,0.0098071685799498,0.7153333333333334,0.0089481531303641,0.7163333333333334,0.0085918242791879,0.7195,0.0113743131660772,0.7185,0.0120242809902852,0.7154999999999999,0.0079407528330477
1000,100,CLD,0.72,0.0107367489389375,0.7183333333333334,0.0086401838972198,0.7184999999999999,0.0078040231789621,0.7196666666666667,0.0097289659151309,0.7148333333333333,0.0118057189531176,0.7150000000000001,0.0090331180786161
1500,150,CLD,0.7206666666666667,0.011045989719753,0.7176666666666667,0.0063846604364593,0.7165,0.0082369425287676,0.7208333333333333,0.0096645112539526,0.7140000000000001,0.0090791274666432,0.7148333333333333,0.0063846604364593
1990,199,CLD,0.722,0.0079188593454697,0.7175,0.004750730937913,0.7171666666666667,0.0075369460363967,0.721,0.0100588545846709,0.7143333333333334,0.0090215790684829,0.7144999999999999,0.0042328083664
151,15,DCP,0.7173333333333334,0.0070069410031926,0.7135,0.0040568871482127,0.7135,0.0049441323247304,0.7188333333333333,0.0083458239723695,0.7085,0.0070808819287493,0.7096666666666667,0.004273627134986
501,50,DCP,0.7206666666666667,0.0118204154843315,0.7156666666666667,0.0074161984870956,0.7203333333333333,0.0053229064742237,0.7166666666666667,0.0052374187874902,0.7178333333333333,0.0113284303119776,0.717,0.0094207218407083
1001,100,DCP,0.7211666666666667,0.0082200635304384,0.7188333333333333,0.008948153130364,0.717,0.0058511632271806,0.7188333333333333,0.0069621995247351,0.7111666666666666,0.0078306733072223,0.713,0.006112373606964
1501,150,DCP,0.7206666666666667,0.0095996238352228,0.7181666666666666,0.0078704793020783,0.7161666666666667,0.0061407111423135,0.7231666666666667,0.0072743842809317,0.714,0.0060495638042938,0.7156666666666667,0.004908892158341
1991,199,DCP,0.7183333333333334,0.0100346621489935,0.7163333333333333,0.0095488510070874,0.7183333333333334,0.0079494933451412,0.7211666666666667,0.0069621995247351,0.7125,0.0060953078493032,0.716,0.006856667476908
152,15,F1,0.7023333333333334,0.0087480156480071,0.6983333333333334,0.0054006172486732,0.7030000000000001,0.0072072494368131,0.6978333333333333,0.0033644382063643,0.6995,0.008948153130364,0.6990000000000001,0.0096357263463749
502,50,F1,0.7076666666666667,0.0100588545846709,0.7033333333333334,0.0042898458920779,0.7033333333333334,0.0083124738930249,0.7064999999999999,0.0051505123801208,0.7066666666666667,0.0033850160019316,0.7045,0.0046248123085038
1002,100,F1,0.7061666666666666,0.0064710895527724,0.7038333333333333,0.0057915167846313,0.7085,0.0070069410031926,0.7088333333333333,0.0080277297191948,0.7058333333333333,0.0042491829279939,0.7036666666666667,0.0054198708471696
1502,150,F1,0.7056666666666667,0.0050483770769536,0.7060000000000001,0.0076239753409884,0.7083333333333333,0.009090593428863,0.7056666666666667,0.0066248689714506,0.7063333333333334,0.0070118946559875,0.7061666666666666,0.0064172077693928
1992,199,F1,0.7060000000000001,0.0051166938110029,0.7086666666666667,0.0068363814339978,0.7081666666666667,0.0113253648457296,0.7065,0.0075323376923177,0.7075,0.0074535599249993,0.708,0.0050207901104639
153,15,Hostility,0.7196666666666667,0.0098530875025716,0.7166666666666666,0.0061237243569579,0.7128333333333334,0.0053554230043531,0.7198333333333333,0.0030844592538869,0.7158333333333333,0.0076376261582597,0.7103333333333334,0.0104847773250344
503,50,Hostility,0.7203333333333333,0.0069372184627558,0.7173333333333333,0.003651483716701,0.7161666666666667,0.0087321245982864,0.7190000000000001,0.0085877820186588,0.7171666666666667,0.0097823537272194,0.712,0.0059395098937351
1003,100,Hostility,0.7223333333333334,0.0103144989645105,0.7158333333333333,0.0060092521257733,0.718,0.0070612400547716,0.717,0.009439132493096,0.7178333333333333,0.0071346182643346,0.71,0.0054326686710021
1503,150,Hostility,0.725,0.0096104688288923,0.7175,0.0036799003609699,0.7163333333333333,0.0067340346169456,0.7193333333333334,0.0083416625041614,0.7166666666666667,0.0062638734909886,0.7093333333333334,0.0045414755311462
1993,199,Hostility,0.722,0.0096573230705454,0.7158333333333333,0.005,0.7148333333333333,0.0085269181615243,0.7178333333333333,0.0098000850336447,0.7166666666666667,0.0076148612010404,0.7106666666666667,0.0049441323247304
154,15,LSC,0.6996666666666667,0.0095124187834173,0.7013333333333334,0.0101994008538627,0.6976666666666667,0.0048376417579,0.7071666666666666,0.0022515426810177,0.7078333333333333,0.0041079191812887,0.702,0.0084697172981813
504,50,LSC,0.7053333333333333,0.0092908258214458,0.7055,0.0097645902229546,0.704,0.0053812947636543,0.712,0.0058511632271806,0.716,0.0098319208025017,0.7095,0.005020790110464
1004,100,LSC,0.7098333333333333,0.0086482175427464,0.7083333333333334,0.0090331180786161,0.7086666666666667,0.004273627134986,0.7126666666666667,0.0080665633602199,0.7143333333333334,0.0061632873623668,0.7105,0.0060265615772548
1504,150,LSC,0.7091666666666667,0.0070464727188698,0.71,0.0097894501037255,0.7103333333333334,0.0026744677559801,0.7138333333333333,0.0060265615772548,0.7140000000000001,0.0060207972893961,0.7096666666666667,0.0073029674334021
1994,199,LSC,0.7086666666666667,0.0072791559339741,0.709,0.0072982113486038,0.7086666666666667,0.0052901900827012,0.7144999999999999,0.0053554230043532,0.7136666666666667,0.0080277297191948,0.7098333333333333,0.0088073517270768
155,15,N1,0.7095,0.0050207901104639,0.7104999999999999,0.0078528126595931,0.7108333333333332,0.0024295632895188,0.7115,0.006106690320187,0.7101666666666666,0.0091931435803477,0.714,0.0114776352578007
505,50,N1,0.7118333333333333,0.0095633850352965,0.7136666666666667,0.0078748897699516,0.7128333333333334,0.007808471183415,0.7146666666666667,0.0058511632271806,0.7126666666666667,0.0088466880180601,0.7116666666666667,0.0094096581588635
