,150,500,1000,1500,1590,151,501,1001,1501,1591,152,502,1002,1502,1592,153,503,1003,1503,1593,154,504,1004,1504,1594,155,505,1005,1505,1595,156,506,1006,1506,1596,157,507,1007,1507,1597,158,508,1008,1508,1598,159,509,1009,1509,1599
n_ensemble,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159
weights,CLD,CLD,CLD,CLD,CLD,DCP,DCP,DCP,DCP,DCP,F1,F1,F1,F1,F1,Hostility,Hostility,Hostility,Hostility,Hostility,LSC,LSC,LSC,LSC,LSC,N1,N1,N1,N1,N1,N2,N2,N2,N2,N2,TD_U,TD_U,TD_U,TD_U,TD_U,Uniform,Uniform,Uniform,Uniform,Uniform,kDN,kDN,kDN,kDN,kDN
accuracy_mean,0.914,0.9163333333333334,0.917,0.9146666666666666,0.915,0.9366666666666668,0.9393333333333332,0.9403333333333332,0.9396666666666668,0.9406666666666668,0.9516666666666664,0.9546666666666668,0.957,0.9566666666666668,0.9566666666666668,0.9396666666666668,0.9423333333333334,0.943,0.9433333333333334,0.9433333333333334,0.9426666666666664,0.9466666666666668,0.9463333333333332,0.946,0.9463333333333332,0.9513333333333334,0.9533333333333334,0.9533333333333334,0.952,0.9513333333333334,0.9453333333333334,0.9466666666666668,0.9443333333333334,0.9463333333333332,0.946,0.944,0.9453333333333334,0.946,0.945,0.945,0.9526666666666668,0.954,0.9566666666666668,0.9566666666666668,0.9573333333333334,0.9356666666666664,0.9386666666666666,0.939,0.9393333333333332,0.9386666666666666
accuracy_std,0.0067288764127288,0.0073974470070574,0.0068109389139008,0.0070118946559875,0.0058925565098879,0.0141911553049387,0.012281422284627,0.0139144209764945,0.0145964226972075,0.0138744369255116,0.0091287092917527,0.0112669625207704,0.0106327586051577,0.0099999999999999,0.0092796072713833,0.0068109389139008,0.0090215790684829,0.0096752835157999,0.0095014618758261,0.0090523170760001,0.0109671225842413,0.0087400737347512,0.0121563883525403,0.0107108460087064,0.0120415945787923,0.0130384048104053,0.0127475487839819,0.0099303127398442,0.0106327586051577,0.0102333876220058,0.0117497044880097,0.012747548783982,0.0147948940141147,0.0146912672473593,0.0151657508881031,0.0137739690075962,0.0114503760248784,0.0115830335692627,0.0126381257400859,0.0126381257400859,0.0080450122574314,0.0090982293759707,0.0108653373420044,0.0092796072713833,0.0101105005920687,0.0121106014163899,0.0117497044880097,0.0109671225842414,0.0120531231545097,0.0123265747247337
