,150,500,1000,1500,1590,151,501,1001,1501,1591,152,502,1002,1502,1592,153,503,1003,1503,1593,154,504,1004,1504,1594,155,505,1005,1505,1595,156,506,1006,1506,1596,157,507,1007,1507,1597,158,508,1008,1508,1598,159,509,1009,1509,1599
n_ensemble,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159,15,50,100,150,159
weights,CLD,CLD,CLD,CLD,CLD,DCP,DCP,DCP,DCP,DCP,F1,F1,F1,F1,F1,Hostility,Hostility,Hostility,Hostility,Hostility,LSC,LSC,LSC,LSC,LSC,N1,N1,N1,N1,N1,N2,N2,N2,N2,N2,TD_U,TD_U,TD_U,TD_U,TD_U,Uniform,Uniform,Uniform,Uniform,Uniform,kDN,kDN,kDN,kDN,kDN
accuracy_mean,0.8793333333333333,0.8800000000000001,0.8806666666666667,0.8816666666666666,0.8813333333333333,0.889,0.889,0.8876666666666667,0.8880000000000001,0.8879999999999999,0.8856666666666667,0.889,0.8883333333333333,0.8876666666666667,0.8886666666666667,0.8873333333333333,0.889,0.8886666666666667,0.8916666666666666,0.8916666666666668,0.8926666666666667,0.8896666666666666,0.8936666666666667,0.893,0.8936666666666667,0.893,0.8933333333333333,0.8939999999999999,0.8946666666666667,0.8943333333333333,0.8906666666666666,0.8923333333333334,0.891,0.8903333333333334,0.891,0.8746666666666666,0.8803333333333333,0.8800000000000001,0.8803333333333334,0.8796666666666667,0.883,0.8880000000000001,0.889,0.889,0.8896666666666666,0.89,0.8953333333333333,0.8949999999999999,0.8966666666666667,0.8956666666666667
accuracy_std,0.0151198912400556,0.0176383420737639,0.0163129124043228,0.0157674066070204,0.0168077363139716,0.0094721814922552,0.0101789543230683,0.009689627902499,0.0106978710239208,0.0098177843166821,0.0067288764127287,0.0063025568003963,0.0055277079839256,0.0049441323247304,0.0041499665326629,0.0090982293759707,0.0116428327977153,0.0112669625207703,0.0097894501037255,0.0093541434669348,0.0063025568003963,0.0105672449894315,0.0066038709187196,0.008283182426526,0.008283182426526,0.0099582461641931,0.0094280904158206,0.0103144989645105,0.0113895663755133,0.0109671225842414,0.0147007180474666,0.0088662907188468,0.0072264944628928,0.0068109389139008,0.0067288764127287,0.013560563737872,0.0092345967847967,0.0097894501037256,0.0093837921735061,0.0088506120315678,0.0049159604012509,0.0072072494368132,0.0022360679774997,0.0025276251480172,0.0032058973436118,0.0118438920029598,0.0134060517014601,0.0104748375749804,0.0113038833052087,0.0112792828771256
