,n_ensemble,weights,accuracy_mean,accuracy_std
150,15,CLD,0.683,0.0130384048104052
500,50,CLD,0.686,0.0143178210632762
1000,100,CLD,0.683,0.0152479506819768
1500,150,CLD,0.683,0.0135092560861062
1990,199,CLD,0.6849999999999999,0.0127475487839819
151,15,DCP,0.683,0.0135092560861062
501,50,DCP,0.683,0.0135092560861062
1001,100,DCP,0.683,0.0135092560861062
1501,150,DCP,0.682,0.0130384048104052
1991,199,DCP,0.682,0.0130384048104052
152,15,F1,0.6900000000000001,0.0226384628453435
502,50,F1,0.681,0.0129421791055447
1002,100,F1,0.682,0.0115108644332212
1502,150,F1,0.6839999999999999,0.0096176920308356
1992,199,F1,0.6839999999999999,0.0096176920308356
153,15,Hostility,0.677,0.0182345825288104
503,50,Hostility,0.682,0.0130384048104052
1003,100,Hostility,0.682,0.0130384048104052
1503,150,Hostility,0.682,0.0130384048104052
1993,199,Hostility,0.682,0.0130384048104052
154,15,LSC,0.681,0.0167332005306815
504,50,LSC,0.686,0.0089442719099991
1004,100,LSC,0.682,0.0130384048104052
1504,150,LSC,0.681,0.0129421791055447
1994,199,LSC,0.681,0.0129421791055447
155,15,N1,0.677,0.0139642400437689
505,50,N1,0.685,0.0086602540378443
1005,100,N1,0.682,0.012549900398011
1505,150,N1,0.682,0.0130384048104052
1995,199,N1,0.682,0.0130384048104052
156,15,N2,0.681,0.0129421791055447
506,50,N2,0.682,0.0156524758424985
1006,100,N2,0.6839999999999999,0.0143178210632763
1506,150,N2,0.6839999999999999,0.0143178210632763
1996,199,N2,0.6839999999999999,0.0143178210632763
157,15,TD_U,0.6839999999999999,0.0096176920308356
507,50,TD_U,0.6839999999999999,0.0143178210632763
1007,100,TD_U,0.683,0.0130384048104052
1507,150,TD_U,0.683,0.0135092560861062
1997,199,TD_U,0.68,0.0145773797371132
158,15,Uniform,0.685,0.0093541434669348
508,50,Uniform,0.6839999999999999,0.0108397416943393
1008,100,Uniform,0.682,0.012549900398011
1508,150,Uniform,0.683,0.0125499003980111
1998,199,Uniform,0.685,0.0086602540378443
159,15,kDN,0.6839999999999999,0.0167332005306815
509,50,kDN,0.683,0.0148323969741913
1009,100,kDN,0.682,0.0130384048104052
1509,150,kDN,0.6839999999999999,0.0151657508881031
1999,199,kDN,0.683,0.0148323969741913
