,n_ensemble,weights,accuracy_mean_split1,accuracy_std_split1,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split1_extreme,accuracy_std_split1_extreme,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split4_extreme,accuracy_std_split4_extreme
1007,100,TD_U,0.7486291486291486,0.0343039851997317,0.7486206603853663,0.037617694836534,0.7434343434343434,0.0338653721959583,0.7473559120617944,0.0254141300433328,0.7473134708428826,0.0433473363903892,0.7603514132925897,0.0295451490298934
1507,150,TD_U,0.753849418555301,0.0359118600205007,0.7434173669467787,0.0346607147888174,0.7486376368729311,0.0269793257195132,0.7408029878618114,0.0403403104821288,0.7538324420677363,0.0375287471161276,0.7642560054324761,0.0299081977822332
1997,199,TD_U,0.7551396316102198,0.0375173845705263,0.743425855190561,0.03426333514713,0.7538324420677361,0.0354925512641104,0.7434428316781257,0.0328181647858598,0.7486376368729311,0.0332772393012174,0.7564468211527035,0.0320007015747302
158,15,Uniform,0.7616755793226382,0.0330834351312354,0.7499448264154147,0.0244727712437461,0.7343264578558697,0.0293959659599958,0.7343179696120872,0.0390713202047325,0.7421016891605128,0.0383015200171599,0.7330532212885154,0.0313422640294297
508,50,Uniform,0.7590357355063237,0.0399006893625153,0.7525337407690349,0.0287823348664881,0.7434428316781257,0.023890749841271,0.7421356421356421,0.0235649761056589,0.7577540106951871,0.0235108915611919,0.7434173669467787,0.045912156572827
1008,100,Uniform,0.7564213564213564,0.0360109103163901,0.749953314659197,0.0220631197996083,0.7421016891605128,0.0371694661062809,0.7421271538918598,0.0285117821691666,0.7590272472625414,0.0343000468224753,0.7486121721415839,0.0365711996319525
1508,150,Uniform,0.7538154655801714,0.0338567305797697,0.7525252525252525,0.0342219420407324,0.7512350394703335,0.0368887761181317,0.7525422290128173,0.0286547319914906,0.7577285459638401,0.0346903110694429,0.7525252525252525,0.0348325558008662
1998,199,Uniform,0.7525252525252525,0.0393780644048199,0.7525422290128173,0.0293906835239268,0.7590357355063237,0.046028060549526,0.7551396316102198,0.0303751450914862,0.7564298446651387,0.0341050383755042,0.7499363381716323,0.0323487432710403
159,15,kDN,0.7551481198540022,0.0348070447435501,0.753849418555301,0.0256300760524573,0.7447500212206094,0.0334139422697732,0.7460402342755283,0.0415039686668669,0.7356251591545708,0.0257209614031873,0.7668279432985315,0.043204900284029
509,50,kDN,0.7603599015363721,0.036221965450416,0.7590527119938885,0.0286371224361549,0.7590696884814532,0.0257131167679494,0.7590357355063237,0.0424539769467096,0.7564298446651387,0.0398235593618053,0.7616246498599439,0.0393977242628641
1009,100,kDN,0.7642390289449112,0.0358815720475834,0.7538324420677363,0.0320767239735506,0.762965792377557,0.0235574763551738,0.7564213564213564,0.0424525640553238,0.7590272472625414,0.0375250271853537,0.759044223750106,0.0291123498563175
1509,150,kDN,0.7616416263475088,0.0358657856761131,0.7616331381037262,0.0322412870013218,0.7551311433664375,0.0279575485467849,0.7538409303115186,0.0377111784395728,0.7616076733723792,0.0433798049477831,0.7681266445972328,0.0440047250579614
1999,199,kDN,0.7603344368050251,0.0311407798333266,0.76294032764621,0.0294441534682806,0.7551141668788728,0.034585205806386,0.7590357355063237,0.0414555411416566,0.7603174603174603,0.0383106541838398,0.7577115694762753,0.0420094045793088
